ds,Summe produzierte Energie Regelblock Schweiz Total energy production Swiss controlblock - kWh,Vertikale Einspeisung ins Übertragungsnetz Schweiz Grid feed-in Swiss transmission grid - kWh,Produktion Kanton AG Production Canton AG - kWh,Produktion Kanton FR Production Canton FR - kWh,Produktion Kanton GL Production Canton GL - kWh,Produktion Kanton GR Production Canton GR - kWh,Produktion Kanton LU Production Canton LU - kWh,Produktion Kanton NE Production Canton NE - kWh,Produktion Kanton SO Production Canton SO - kWh,Produktion Kanton SG Production Canton SG - kWh,Produktion Kanton TI Production Canton TI - kWh,Produktion Kanton TG Production Canton TG - kWh,Produktion Kanton VS Production Canton VS - kWh,"Produktion Kantone AI, AR Production Cantons AI, AR - kWh","Produktion Kantone BL, BS Production Cantons BL, BS - kWh","Produktion Kantone BE, JU Production Cantons BE, JU - kWh","Produktion Kantone SZ, ZG Production Cantons SZ, ZG - kWh","Produktion Kantone OW, NW, UR Production Cantons OW, NW, UR - kWh","Produktion Kantone GE, VD Production Cantons GE, VD - kWh","Produktion Kantone SH, ZH Production Cantons SH, ZH - kWh",Produktion Kantonsübergreifend Production across Cantons - kWh,Produktion Regelzone CH - Ausländische Gebiete Production control area CH - foreign territories - kWh
2026-01-11 01:45:00,836237.698,1787345.1202069998,506872.27399999986,9222.716999999999,3414.676000000001,43787.03299999998,9088.211,224.103,7454.076999999999,8362.380000000001,28463.251999999993,4220.906000000001,28331.489,749.892,19997.523999999998,51910.04800000001,3406.064,5277.467000000001,22240.852999999996,17939.270999999997,62723.931,2551.5299999999997
2026-01-11 02:00:00,873825.652,1763200.7872069997,506881.21500000026,9299.639,3417.243,47313.57800000001,10012.622000000001,220.459,7494.853000000001,9204.1494,32203.434999999998,4211.316000000001,33233.903000000006,991.6886,19877.828,72063.685,3707.677,5967.749,22357.518,18742.143000000004,64050.367,2574.584
2026-01-11 02:15:00,865951.2759999998,1758474.453207,506733.8550000001,9240.537999999999,3350.4849999999997,45518.08499999998,9227.754000000003,216.047,7522.325000000001,8584.248800000001,30792.953000000005,3994.784,34001.799,848.0172,19826.62,68851.20000000001,3703.3,6068.648,22492.663,18255.234000000004,64025.026,2697.694
2026-01-11 02:30:00,860253.9229999998,1737968.786207,507004.43799999997,9384.194,3284.767,43602.53599999999,9453.470999999998,214.361,7560.871,8578.2328,29303.700999999994,4286.233,32878.565,910.2332000000001,19578.628,68005.03699999995,3467.683,5556.354,22561.269,18186.850000000006,63699.066,2737.433
2026-01-11 02:45:00,852768.376,1740310.786207,506944.9799999999,9370.658,3235.1079999999997,41617.600000000006,8855.555,221.821,7578.645999999997,7978.710000000001,28377.316000000006,4371.766,31324.757000000012,671.5960000000001,19297.007,65721.176,3544.6929999999993,5833.811,22570.848,18185.718,64442.221,2624.389
2026-01-11 03:00:00,852987.952,1740597.953186,507032.442,9362.306,3213.7870000000003,43746.009999999995,8757.708,221.369,7622.180000000001,7903.2206000000015,31133.378999999997,4123.436000000001,29723.492000000006,630.6184000000002,19043.715,61820.440999999984,3535.3740000000003,5951.438,24419.507999999998,18097.627,64098.296,2551.605
2026-01-11 03:15:00,854024.7059999999,1733634.6032069998,506782.51299999986,9428.128,3242.732,43345.539000000026,8622.644,213.291,7561.361000000001,7777.9214,30941.865000000005,4073.228,32651.630000000005,634.2896,19051.39,61199.16099999999,3562.0290000000005,5631.229,24284.135,18021.211999999996,64604.354,2396.054
2026-01-11 03:30:00,846481.704,1731349.9362672002,506828.62900000013,9394.937,3340.719,42905.611,8677.868,228.439,7578.201000000002,7778.139000000001,28942.462999999996,4055.8180000000007,31154.407000000007,631.515,19081.033,58410.98499999999,3554.247,5451.945,24124.284999999996,17966.397000000004,64072.291,2303.775
2026-01-11 03:45:00,831127.5399999999,1729265.8862070001,506636.09500000003,9357.625,3340.922,38412.53399999999,8889.425000000003,220.947,7555.613,7837.3078000000005,30397.117,4216.740000000001,27727.747,637.2812000000001,19104.475,50137.05299999997,3543.522,5533.691,23691.441999999995,18208.071000000004,63381.119,2298.813
2026-01-11 04:00:00,849747.057,1755549.8862070001,506521.81499999994,9405.182,3313.2189999999996,28553.461000000003,8631.776000000002,211.115,7530.96,7668.016400000001,48772.77000000001,4175.185,24610.68999999999,638.7446000000001,19221.914,66396.21699999999,3462.5850000000005,6215.206,22129.056,17822.206000000002,62264.921,2202.018
2026-01-11 04:15:00,846975.9089999999,1758093.553207,506901.84200000006,9241.199,3249.9480000000003,27357.401999999995,8787.664000000002,215.323,7542.916,7768.127800000002,50719.036,4058.5159999999987,25520.843999999994,641.5692,19396.821,60959.84700000001,3487.462,6158.999999999999,22049.114999999998,18017.634,62695.714,2205.929
2026-01-11 04:30:00,842764.667,1743418.503207,506564.47299999994,9396.020999999999,3213.2830000000004,27739.336999999996,8782.642000000002,218.653,7510.800999999998,7964.919000000001,51178.85800000001,4029.238000000001,24113.762,639.097,19603.431,59111.486000000004,3474.476,6144.266,22144.95,17925.576,60763.572,2245.826
2026-01-11 04:45:00,832284.1580000002,1746720.8862070001,506576.08999999997,9376.793999999998,3227.513,30339.895,8974.122000000001,210.611,7470.699,8079.4774,49296.996,4018.9990000000003,23235.39399999999,699.8096000000002,19528.015000000003,49574.899999999994,3470.185,6098.254000000001,21806.244999999995,18081.269,59978.411,2240.479
2026-01-11 05:00:00,826091.929,1796578.453207,506068.863,9255.427,3224.059,32605.667,9061.764000000003,222.378,7466.905000000002,8184.9888,30911.010999999995,4115.630000000001,25571.879999999997,826.1082,19546.194,54657.921999999984,3498.366,9666.387999999999,22010.192,17748.587,59191.421,2258.178
2026-01-11 05:15:00,829685.805,1782687.453207,506182.4769999999,9371.845,3150.832,30738.703999999998,8711.836000000003,198.877,7455.910999999999,7613.063000000001,28956.980000000003,4453.479,25302.08200000001,626.3960000000001,19552.534,62107.732999999986,3633.656,10540.060000000001,22051.834,17892.678,58880.551,2264.277
2026-01-11 05:30:00,828449.2703359998,1785908.503207,505796.103,9361.871000000001,2297.4030000000002,30362.92099999999,8879.057000000004,235.655,7451.280000000001,7530.380000000001,29923.744336000007,4252.322999999999,25113.157,627.4390000000001,19522.638000000003,63045.325999999994,3614.951,9983.659,21822.725,17773.652000000002,58604.684,2250.302
2026-01-11 05:45:00,835730.7484977777,1804777.0980000002,505941.6140000001,9383.455,1332.984,30006.992000000002,8789.609000000002,205.1,7456.665,7508.2168,33917.05549777779,4095.9440000000004,27753.97200000001,645.2382,19417.193,64658.25299999998,3612.3049999999994,10190.114999999998,22298.301,17605.581000000002,58685.022,2227.133
2026-01-11 06:00:00,871919.9308536,1723151.815,505618.77599999995,11982.091999999999,1306.122,28675.355999999996,8709.787000000002,219.551,7423.545,7647.5212,62787.49485359998,3992.281999999999,38351.85599999999,748.1178000000001,19176.842000000004,59229.651999999995,3618.5139999999997,10125.397,23761.696999999996,17387.667,58797.3,2360.361
2026-01-11 06:15:00,867202.1800222221,1706877.0480000002,505898.75700000016,11792.01,1306.4959999999999,30762.988999999987,8736.899,208.414,7458.557999999998,7503.449799999999,67281.29302222223,3824.671,35350.168999999994,820.8642000000001,19180.074,52793.38199999998,3637.723,8336.685000000001,23752.212,17530.326,58635.499,2391.709
2026-01-11 06:30:00,874088.7698287112,1705996.665,506016.4069999999,11983.087,1297.254,31894.434000000005,8893.780999999999,210.396,7423.566,7872.270199999999,68575.10682871113,3793.4210000000007,36045.189,899.7758000000001,19261.448,57615.72099999999,3630.1639999999998,6392.553,23641.123,17595.061999999998,58669.575,2378.436
2026-01-11 06:45:00,896771.9593727998,1679680.615,505943.5110000001,11919.851999999999,1289.261,29983.724,8680.498,209.079,7420.771,7805.911799999999,69838.64237280004,4029.806999999999,41777.18400000001,779.0562,19182.46,75556.68799999998,3599.54,7040.012000000001,23248.624,17582.639,58477.541,2407.158
2026-01-11 07:00:00,908174.6731803555,1659912.665,506079.51900000015,11854.377999999999,1256.1109999999999,32671.19700000001,8687.902000000004,221.076,7403.561999999998,8202.065,78775.68518035555,3824.051,48388.478000000025,769.319,19239.824999999997,65897.62199999997,3699.8849999999998,11203.591,21265.754999999997,17503.531,58717.591,2513.5299999999997
2026-01-11 07:15:00,920075.5905871111,1659318.9980000001,506147.96800000005,11935.730999999998,1332.865,37559.692,8623.939,213.108,7405.14,7918.0444,82177.72458711112,3889.178000000001,50725.908,771.2866,19142.275,63570.09099999998,3705.3579999999993,11058.791,20965.489999999998,17688.696000000004,62706.569,2537.736
2026-01-11 07:30:00,903591.1309771555,1659202.9980000001,506121.5040000001,12217.979,1446.013,38027.56200000001,8822.196,225.37,7382.88,8057.229600000001,83795.03797715556,3832.1160000000004,45457.394,765.6314,19189.773,52807.74899999999,3640.4500000000003,11631.325,20904.468,17510.087,59201.116,2555.25
2026-01-11 07:45:00,915919.4809771556,1665641.9980000001,505946.20000000007,12782.836,1461.753,40135.829,8660.411000000002,220.941,7390.545999999999,8228.1894,86930.30197715556,3886.687,42979.54699999999,752.0845999999999,19262.867,62664.89599999998,3683.8559999999998,11962.582,20569.947999999997,17311.449,58489.681,2598.8759999999997
2026-01-11 08:00:00,963728.004784711,1687442.9989999998,506101.952,12653.572,1727.6460000000002,53601.21100000002,9176.036000000004,215.573,7358.288999999999,8330.8604,101807.76178471114,4075.658000000001,53241.897000000004,755.7826,19306.159,71593.28099999997,3665.8640000000005,10544.596999999998,20398.229,17670.547000000002,58802.79,2700.299
2026-01-11 08:15:00,972891.6105831998,1691072.665,506028.70099999994,12606.007,1874.009,55313.13100000001,9204.733999999999,236.913,7308.352999999999,8501.9874,103664.63258320001,3998.808000000001,59822.61699999999,820.2425999999999,19284.64,71640.54100000001,3724.543,9776.516,20305.932,17396.300000000003,58698.85,2684.1530000000002
2026-01-11 08:30:00,986300.2859728889,1706236.9980000001,505626.7100000001,12452.145999999999,1733.6799999999998,58439.33600000001,8805.809,204.841,7297.372,8475.8546,105682.26097288892,3937.987999999999,69050.22999999998,754.9604,19217.358,71537.611,3731.956,9949.125,20562.284999999996,17461.135000000002,58599.002,2780.6259999999997
2026-01-11 08:45:00,976281.3478838222,1713763.9980000001,505942.22800000006,12077.888,1711.2469999999998,64477.977000000006,8767.377,216.919,7262.343000000001,8654.8824,103463.9578838223,3907.9439999999995,56915.91800000002,781.2236000000001,19171.701999999997,70018.748,3682.452,9941.532,20406.636000000006,17424.231,58695.362,2760.7799999999997
2026-01-11 09:00:00,1021674.6090391111,1741125.453207,505905.1510000001,9205.508,1863.6920000000002,74144.09999999999,9152.815,227.50300000000001,7280.267,8455.164200000001,105805.85103911112,4022.8690000000006,84034.12500000004,742.7508,19362.023999999998,75835.64199999999,3777.5420000000004,8664.792,22555.662999999997,19092.052,58753.761999999995,2793.336
2026-01-11 09:15:00,1040891.410455911,1758799.7862308002,506333.6699999998,9328.313,1873.801,76842.02100000002,9425.72,216.992,7241.856,9075.798399999998,106537.48145591111,4346.076,93100.79800000002,985.2906,19403.943,77044.96600000001,3793.972,11688.051,23014.623,18826.362,58998.163,2813.513
2026-01-11 09:30:00,1021590.206778489,1767285.786186,505915.15500000014,9342.757,2272.283,80885.61200000002,8517.053000000002,221.244,7241.574000000002,8533.888399999998,92786.88677848886,4243.668000000001,89320.43699999998,903.9506000000001,19460.339,71782.046,3748.5490000000004,13670.502,23466.734,17502.433999999997,58887.376000000004,2887.718
2026-01-11 09:45:00,1020589.1309203553,1783887.786207,506302.653,8821.511,2899.148,83870.74499999997,8004.443,212.966,7223.302000000001,8116.4119999999975,104076.67792035558,4102.418,67130.10900000001,748.4340000000001,19482.054000000004,78124.14600000001,3767.724,13981.830000000002,24343.798000000003,17510.513000000006,59000.399,2869.848
2026-01-11 10:00:00,953074.1630051555,1865651.7861734002,506595.60799999995,8487.037999999999,1909.2110000000002,59507.84899999999,7631.817,231.38899999999998,8316.900999999998,7689.7834,89892.27500515556,4042.927000000001,52850.615000000005,744.8056,19373.362,67692.55999999992,3818.3460000000005,11286.923999999999,23854.008000000005,17442.156,58921.647999999994,2784.9399999999996
2026-01-11 10:15:00,946727.7769203557,1876261.4531496,507703.49100000004,9546.321000000002,3162.2000000000003,55570.97600000001,7460.710999999998,226.65899999999996,9300.829,7574.454200000001,85028.84992035554,4457.896000000001,53533.662000000004,747.2358,19282.052,62554.46999999999,3828.8689999999997,11160.883,26018.125,17582.682,59107.464,2879.947
2026-01-11 10:30:00,933945.7574811556,1879098.786207,507724.12700000015,10168.383,2555.105,57780.65600000001,7209.258,236.261,9176.001,7825.514399999998,81307.45348115556,4519.167000000001,38457.44900000002,768.3766,19288.174,64561.28400000002,3824.1169999999997,11120.833000000002,27937.955,17431.782000000003,59132.38,2921.4809999999998
2026-01-11 10:45:00,931343.5763678222,1885159.453207,507869.42699999997,10708.198,2542.8790000000004,58449.898999999976,7224.185999999999,241.624,9156.854000000003,7890.9274000000005,77704.40236782219,4621.716000000001,35087.382999999994,793.1926,19331.384,64376.59900000001,3791.1949999999997,11250.463,30599.253,17600.962999999996,59065.26,3037.7709999999997
2026-01-11 11:00:00,906084.6887643556,1880617.7861496,506665.63699999993,11360.431999999999,2612.288,52133.277999999984,7663.913000000001,283.78,9133.387999999994,8163.550000000001,52169.959764355546,4809.757999999999,38229.18099999999,800.498,19432.496000000003,67201.794,3808.0589999999993,8687.873,33072.03999999999,17540.614,59290.676999999996,3025.473
2026-01-11 11:15:00,907801.166,1881628.453186,506374.7490000002,12399.223000000002,2361.208,54768.655,7498.956999999999,275.69,9142.883,8331.3788,49314.81800000001,5032.0560000000005,42895.47899999999,867.7651999999999,19519.53,63664.714000000036,3796.969,7081.248,34809.072,17640.665999999997,58919.108,3106.9970000000003
2026-01-11 11:30:00,911319.473,1872385.7872069997,506508.63000000006,13105.273000000001,1656.8310000000001,56163.22099999998,7272.741000000001,284.09399999999994,9112.630000000005,8448.470800000001,50288.658,5142.300999999999,41449.836,838.0832,19602.981,63208.31200000001,3797.1800000000003,7207.411999999999,37458.709,17997.255999999994,58634.242000000006,3142.612
2026-01-11 11:45:00,937257.8889999999,1894098.1202069998,507233.36299999984,13916.636999999999,1606.529,64963.84500000003,7546.3460000000005,287.903,9076.684000000001,8453.8686,51222.771,5507.303999999998,52180.70200000002,866.5953999999999,19710.896,64315.26699999998,3853.8419999999996,7198.361000000001,39420.042,18220.565000000002,58404.299999999996,3272.068
2026-01-11 12:00:00,940964.7490000001,1941868.786207,507210.99200000014,16510.735,1601.715,61740.50300000001,7574.229,308.356,9074.748000000005,8899.6278,53831.27500000001,5550.7390000000005,60553.97400000001,775.4692000000001,19745.963,54570.704999999965,3960.1499999999996,6805.591,42689.30099999999,18416.233,57783.384000000005,3361.059
2026-01-11 12:15:00,928065.574,1954022.4531286,506121.07100000023,17846.233999999997,1577.223,61801.110999999975,7681.193999999999,333.689,9079.489999999998,9285.013,52741.167,5963.328999999996,44439.87399999998,735.339,19877.572,54252.37700000001,4031.3059999999996,6750.647000000001,43517.233,18569.028999999995,60053.515999999996,3409.16
2026-01-11 12:30:00,931752.825,1965192.786207,506066.8629999999,18297.747000000003,1551.5410000000002,60245.77100000004,7883.967000000001,316.849,9057.223000000002,9434.197400000001,51160.84599999998,5450.275999999996,43858.715999999986,727.6476,19848.224000000002,62686.01800000003,4118.392,6652.04,44151.239,18777.142000000003,57871.622,3596.5040000000004
2026-01-11 12:45:00,930611.693,1958261.7872069997,506645.37400000007,18532.693000000003,1506.6370000000002,59351.050999999985,7913.714,406.57099999999997,9085.174999999997,9549.7056,49468.89299999999,5269.574999999999,43719.872999999985,705.1014,19832.989999999998,63210.647,4198.027,6514.737,44525.61499999999,19022.791,57577.244,3575.2790000000005
2026-01-11 13:00:00,951159.84,1917462.453207,506515.89500000014,18151.019999999997,1444.354,56965.289999999964,7837.537999999999,567.136,9102.925000000001,9676.4946,52575.80000000001,5098.277000000002,55290.28499999999,719.1594,19782.113,73709.406,4375.512000000001,6763.873,42239.065,19268.859,57555.832,3521.006
2026-01-11 13:15:00,916380.4120000002,1900718.453207,506728.36600000004,17626.345999999998,1434.59,50609.07299999999,8060.231,606.7829999999999,9141.953000000009,9662.858599999998,50367.45100000001,5145.360999999999,44199.04800000001,750.4294000000002,19796.681,58444.683,4398.955,6635.712999999999,41979.729,19470.194000000003,57709.984,3611.9829999999997
2026-01-11 13:30:00,918526.4870000001,1906228.786207,506404.8180000001,17181.045,1416.618,45864.495,7812.616,701.7690000000001,9149.358999999997,9851.451399999998,49014.004,5269.832999999999,43658.408999999985,787.3416,19599.368000000002,68044.60299999999,4430.689,6624.750999999999,41974.00799999999,19534.031000000003,57693.869,3513.409
2026-01-11 13:45:00,912666.0549999998,1877580.453186,506476.19700000004,15745.544999999998,1410.5810000000001,40234.06900000001,7869.0560000000005,740.7270000000001,9136.860999999997,9528.082,48537.371999999996,5528.436000000002,49862.87899999999,750.0560000000002,19678.209000000003,66328.23300000001,4414.83,6621.524000000001,39282.0,19312.789999999997,57893.081999999995,3315.5260000000003
2026-01-11 14:00:00,906646.6919999998,1901777.1202069998,506441.3380000002,13296.797,1617.842,43721.952999999994,8559.524999999998,763.6009999999998,9055.217,9706.560000000003,57532.48500000002,5388.033000000001,39635.831,754.277,19418.189,62176.67599999999,4370.879,6267.65,37795.35399999999,19256.754000000004,57644.77,3242.961
2026-01-11 14:15:00,902371.7360000001,1881505.786207,505740.9479999997,12675.421000000002,1527.443,41963.78500000001,8499.851999999999,676.8779999999999,9062.626000000002,9751.707199999999,61464.21599999999,5156.953000000004,33564.97900000001,794.3738000000001,19432.162,63564.49100000002,4393.559,6188.2970000000005,37176.291,19473.703,57830.350000000006,3433.701
2026-01-11 14:30:00,911660.2030576001,1858545.453207,506232.7990000002,11921.605000000001,1647.1280000000002,42281.08800000001,9915.496000000001,636.683,9046.452000000001,10367.914200000001,62516.11605759999,5160.754999999999,35599.509999999995,915.6838000000001,19633.344999999998,67778.52999999998,4371.731000000001,6106.562,37131.078,19445.005000000005,57562.432,3390.29
2026-01-11 14:45:00,928508.589811111,1848126.786207,506336.6730000001,11082.011000000002,2601.3300000000004,43523.89299999998,9918.066000000003,559.6139999999999,9014.293000000007,9920.580399999999,69218.51881111113,5289.172999999995,41068.479999999996,747.7386,19600.578999999998,71799.52000000002,4263.500000000001,6363.951999999999,35421.933000000005,20822.929000000007,57595.704999999994,3360.1009999999997
2026-01-11 15:00:00,999186.1360817776,1713676.7861496,506209.06500000006,10445.725,2247.029,48152.44500000002,8162.039000000001,469.302,8951.692,9393.208999999997,111879.27508177779,5200.161,73490.915,704.129,19643.752,65755.30299999999,4213.855,9363.705000000002,34491.159,18932.054999999993,58097.465,3383.8559999999998
2026-01-11 15:15:00,985794.0056088888,1699543.453207,506133.335,9509.491000000002,1969.981,46453.29300000002,8244.922,398.555,8933.727,8920.6082,117860.2946088889,5018.367999999995,59786.86600000001,675.2158,19658.233,67956.14300000001,4119.906000000001,9336.802,31406.186999999994,18244.587999999996,57871.843,3295.647
2026-01-11 15:30:00,986579.0961803554,1716746.1361860002,506049.33599999995,8782.651000000002,2384.388,46751.501000000026,8490.824999999999,395.903,8910.922999999997,8564.066400000002,119366.8101803556,4876.201000000002,60191.951,640.9226000000001,19461.954,71792.26700000004,4030.0440000000003,9221.130000000001,28014.388,18181.880000000005,57420.162000000004,3051.7930000000006
2026-01-11 15:45:00,995417.605972889,1743027.536207,505714.46599999996,8459.353,2872.8309999999997,52145.096999999994,9531.437,362.379,8853.505,8556.4862,120724.80297288892,4813.364000000002,62074.52500000001,718.0107999999999,19492.037,72178.62299999999,3960.8450000000003,9379.294,26447.278000000002,18430.610999999997,57814.229999999996,2888.431
2026-01-11 16:00:00,1057059.3264743108,1738498.786207,505768.6430000001,10988.774000000001,3209.8410000000003,78889.10000000002,8750.404000000002,389.944,8807.577999999994,8064.9742000000015,109620.93647431108,4549.741,113381.85700000005,596.8598000000001,19518.271,66094.356,3883.1780000000003,12783.316,23534.593999999997,18020.568,57445.647000000004,2760.744
2026-01-11 16:15:00,1091870.6613835555,1760095.7872069997,505528.74700000003,10662.845000000001,3197.179,79559.63199999998,8670.324999999999,328.59700000000004,8780.098999999998,7870.263800000001,116457.89938355556,4386.728000000001,138704.71700000003,582.8872,19247.549,73290.48699999994,3810.616,9301.414,23049.871,17744.462999999996,57990.277,2706.065
2026-01-11 16:30:00,1105878.986862489,1755950.786207,505756.9560000001,10417.908999999998,3664.526,81769.61200000001,8606.433,222.099,8798.748,7441.1918,121850.0128624889,4410.56,145208.98600000012,560.2622,19127.032,74430.08499999999,3778.062,9351.953,22136.690000000006,17929.093,57804.462,2614.314
2026-01-11 16:45:00,1153442.7474478222,1750107.9980000001,505518.475,10596.677,3857.1940000000004,95252.76500000003,8651.391,212.018,8733.737000000001,7362.5797999999995,129697.21844782223,4399.482,177612.975,555.1622,18958.229,68692.45599999999,3830.1779999999994,9440.030999999999,21659.500999999997,18133.442000000003,57719.275,2559.9610000000002
2026-01-11 17:00:00,1271859.051343822,1698409.9980000001,505532.55300000025,12822.595,3664.4680000000003,164097.604,8646.256000000001,219.77,7573.772,7841.832800000002,165410.93734382218,4478.045,188458.41699999993,686.9522,18676.638,63038.56599999996,3837.0739999999996,9154.953000000001,21480.019,17824.739,65052.066,3361.794
2026-01-11 17:15:00,1319980.8468691555,1714247.665,505327.0960000002,15061.007000000001,3397.803,193667.14499999996,8625.883,204.365,6412.681999999999,7950.2178,184238.54586915555,4381.087000000002,180187.91599999994,760.7132,18761.447,69502.48599999998,3847.8619999999996,9437.12,21678.126,17755.717,65268.332,3515.2960000000003
2026-01-11 17:30:00,1361427.067328889,1745242.9989999998,505393.52000000014,17380.149,3416.161,195563.87600000005,8663.467000000002,217.545,6691.651,7971.198799999999,194644.20232888893,4097.850000000001,197002.75200000004,751.5392,18892.163,78793.28199999996,3843.3729999999996,9700.882,21967.519,17662.992000000002,65201.377,3571.568
2026-01-11 17:45:00,1390189.0959911111,1771341.665,505036.81200000003,17161.999,3509.964,203248.612,8747.308,205.834,6764.288000000001,7840.362999999999,203965.42899111114,4026.7349999999997,205327.79500000007,747.9680000000001,18861.539,82426.23299999998,3819.9259999999995,9962.961000000001,21893.593,17721.036,65340.376,3580.325
2026-01-11 18:00:00,1446837.216476711,1775510.665,505319.88800000004,17919.441,3639.371,212279.578,8986.982,222.08299999999997,6750.289000000001,7828.088800000001,207958.80447671108,3857.585,247062.52599999998,750.3702000000001,18910.879,75566.73599999999,3808.459,12913.524,24941.827,18042.988,66442.147,3635.65
2026-01-11 18:15:00,1457203.003163111,1768333.665,505125.234,18071.087999999996,3680.763,214794.86500000002,9514.738000000003,212.08900000000003,6769.969999999998,8107.847,211753.45816311112,4341.1539999999995,246015.38700000005,748.375,19016.66,76196.96299999997,3820.058,15778.730000000001,24879.621,17877.707000000002,66814.68299999999,3683.6130000000003
2026-01-11 18:30:00,1454541.7793664888,1762310.0150000001,505397.93200000026,18484.752,3260.55,211694.99200000006,9254.886000000002,213.708,6789.906,7763.7404000000015,220771.86936648889,4226.419999999997,238561.14999999997,745.3335999999999,19252.337,74871.99199999995,3821.055,16393.477,25062.189,17694.515000000007,66579.016,3701.959
2026-01-11 18:45:00,1455236.0841631112,1750431.132,505258.7719999999,18098.834000000003,5290.5070000000005,208529.84300000002,8861.841,209.05200000000002,6828.107,7803.226,220320.9051631111,4166.48,247453.036,739.171,19386.131,69174.36299999998,3776.294,15764.802000000001,25183.678,17810.070000000003,66851.966,3729.0060000000003
2026-01-11 19:00:00,1588599.803710222,1733307.9980000001,505271.4610000002,18898.765000000003,43958.06599999999,208957.79199999996,8703.040000000003,206.079,6841.749999999999,7749.120600000002,219882.78771022227,4129.604000000001,331630.549,732.2724000000001,19217.376,74568.80599999997,3766.398,16828.287000000004,26093.087,17946.218999999997,69554.93,3663.4139999999998
2026-01-11 19:15:00,1583834.8142759108,1714134.665,505068.7309999999,18997.131999999998,35716.428,214418.3399999999,8885.18,210.09400000000002,6870.156999999998,7730.366400000001,218273.07527591113,3819.0940000000014,326548.54199999996,727.0056,19353.638,77687.43299999999,3743.3740000000003,17791.346,26493.289999999997,17820.196000000004,70033.653,3647.739
2026-01-11 19:30:00,1556324.1633288888,1702946.665,505001.14300000004,18900.269999999997,29156.549,213873.8559999999,8575.328,204.14800000000002,6900.5199999999995,7805.5252,216075.566328889,3879.149999999999,317268.15799999994,726.5968,19249.185,68499.95200000003,3732.537,19256.15,26664.398,17549.773999999998,69370.146,3635.2110000000002
2026-01-11 19:45:00,1500163.6118691557,1687290.331,504985.09600000014,18982.155999999995,24074.382999999994,202752.11899999992,8757.603000000003,200.48600000000002,6932.473,7759.943600000002,211168.7668691556,4119.967000000001,286613.495,729.4184,19123.048,63305.726,3740.347,19179.195000000003,26747.781000000003,17638.432999999997,69717.205,3635.9700000000003
2026-01-11 20:00:00,1469337.987163111,1692170.9989999998,505092.62099999987,18913.549999999996,23695.428999999996,184644.4430000001,8668.803999999998,217.208,6930.603,7859.3604000000005,176345.59416311112,4151.978999999999,312341.83200000005,715.3055999999999,19036.811999999998,74062.478,3729.903,11794.773000000001,27051.123,17637.101,62944.215,3504.853
2026-01-11 20:15:00,1405264.9744136888,1679391.4531496,505394.1290000002,18113.898,23322.724,172436.68699999995,8808.437,204.074,6963.465999999999,7805.2454,169576.28441368893,4033.3300000000004,272973.81299999997,700.7346,18989.943,69546.38200000001,3645.6299999999997,11191.817,26673.769,17658.686000000005,63757.61,3468.315
2026-01-11 20:30:00,1365968.5578691554,1648311.453207,505056.8270000001,14135.364,21595.981999999996,173547.99000000008,8699.927000000001,196.674,6976.801999999998,7946.940599999999,167602.17586915556,3998.1570000000006,243973.00200000004,694.1104,18983.392,70389.158,3614.173,9071.998,26207.818,17640.599000000006,62183.523,3453.9449999999997
2026-01-11 20:45:00,1302407.7484555554,1628550.453186,505475.66399999993,12760.056999999999,6095.6089999999995,168236.14300000004,8822.371000000001,211.262,6988.131,7913.3404,153267.38445555564,4238.6190000000015,220774.96500000005,690.2896000000001,18933.463,65814.627,3589.0919999999996,9058.452,26286.246,17762.368,62074.317,3415.348
2026-01-11 21:00:00,1184465.7110784887,1638842.786207,505599.38699999993,9036.577,5108.696,117994.495,8554.250000000002,201.61700000000002,6954.744000000001,7872.066400000001,132012.81607848886,4205.8,179390.57900000006,691.2306,18929.47,70106.27599999995,3601.5110000000004,9102.696,25978.814999999995,17792.029000000002,58665.31,2667.346
2026-01-11 21:15:00,1115514.975175911,1638378.1202069998,505297.30599999975,9069.063,1701.2600000000002,58837.19000000002,8873.787000000002,226.77400000000003,6930.716,7733.877799999998,126531.45417591113,4202.902,175850.08600000007,711.1262,18530.422,70553.483,3600.2289999999994,9607.346,25818.692,17674.765000000003,61209.187,2555.309
2026-01-11 21:30:00,1083099.5677336887,1651148.453207,505511.79199999984,9031.086,1770.214,53051.36599999999,8724.785999999998,189.11800000000002,6937.123999999999,7811.084400000002,108131.67173368891,4012.9160000000006,170656.24000000005,603.1286,19196.832000000002,66852.388,3611.958,9362.414,26284.15,17608.849000000006,61152.088,2600.362
2026-01-11 21:45:00,1044992.4948624888,1639313.119207,505510.373,8669.071999999998,1723.645,50405.44900000001,8628.603000000001,199.678,6938.202999999999,8000.7882,85804.6898624889,3963.485999999999,159897.87399999992,567.3548000000001,20133.67,63783.54999999999,3625.0220000000004,9460.972000000002,26235.860999999997,17531.728000000003,61169.114,2743.362
2026-01-11 22:00:00,1057144.4472608888,1640320.453207,505261.10200000013,7759.164,1647.5520000000001,54891.02399999998,9876.625000000002,191.473,6949.395999999998,8224.898000000001,85426.28126088888,4075.5190000000002,165473.20700000005,713.734,19948.399999999998,69237.533,3573.81,9040.56,23831.489999999998,17719.788,60636.087,2666.804
