DateTime,storage_original_gwh,storage_benchmarked_gwh,date,hour,month,variable,indicator_source,indicator_type,target_source,target_type,kind
2025-01-07 05:00:00,0.7891100000000001,1.0632443283520832,2025-01-07,5,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 06:00:00,1.8464800000000001,2.4108475404181227,2025-01-07,6,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 07:00:00,2.56473,3.3263622885669584,2025-01-07,7,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 08:00:00,2.36848,3.075964031127476,2025-01-07,8,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 09:00:00,2.0519000000000003,2.6722138284748675,2025-01-07,9,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 10:00:00,1.7132,2.2402982444303974,2025-01-07,10,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 11:00:00,1.51748,1.9907147458747725,2025-01-07,11,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 12:00:00,1.4489299999999998,1.903293063551069,2025-01-07,12,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 13:00:00,2.1004300000000002,2.7340040662608827,2025-01-07,13,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 14:00:00,2.89818,3.751192257762643,2025-01-07,14,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 15:00:00,3.40478,4.397122322418211,2025-01-07,15,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 16:00:00,3.596,4.640882396148334,2025-01-07,16,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 17:00:00,3.72956,4.811058038379759,2025-01-07,17,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 18:00:00,3.7379100000000003,4.8214536648509165,2025-01-07,18,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 19:00:00,2.58466,3.3504486810224114,2025-01-07,19,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 20:00:00,2.14731,2.7917811757997937,2025-01-07,20,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 21:00:00,1.9112,2.488708636498834,2025-01-07,21,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 22:00:00,1.00383,1.3277063413744807,2025-01-07,22,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-07 23:00:00,0.52566,0.7099544355771081,2025-01-07,23,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 00:00:00,0.28883,0.3918936671717105,2025-01-08,0,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 01:00:00,0.30658,0.40648648427177847,2025-01-08,1,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 02:00:00,0.26467999999999997,0.3490399803493523,2025-01-08,2,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 03:00:00,0.30765,0.4018207425542065,2025-01-08,3,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 04:00:00,0.497,0.642254797788111,2025-01-08,4,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 05:00:00,1.8595599999999999,2.3791446180174622,2025-01-08,5,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 06:00:00,3.54353,4.5261136802012425,2025-01-08,6,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 07:00:00,3.25335,4.155981048860462,2025-01-08,7,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 08:00:00,3.19691,4.083951585162657,2025-01-08,8,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 09:00:00,3.05708,3.9056230887295484,2025-01-08,9,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 10:00:00,2.8803799999999997,3.6802969058142034,2025-01-08,10,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 11:00:00,2.1924,2.8030470738210522,2025-01-08,11,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 12:00:00,1.86666,2.387688629711869,2025-01-08,12,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 13:00:00,2.12793,2.720819871423502,2025-01-08,13,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 14:00:00,3.01291,3.849230445091934,2025-01-08,14,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 15:00:00,4.17371,5.329316674980871,2025-01-08,15,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 16:00:00,4.99718,6.379232980374425,2025-01-08,16,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 17:00:00,3.6147799999999997,4.616372061749594,2025-01-08,17,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 18:00:00,3.52733,4.504523894616239,2025-01-08,18,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 19:00:00,1.9541300000000001,2.4978634169777814,2025-01-08,19,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 20:00:00,1.68033,2.1473781385172592,2025-01-08,20,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 21:00:00,1.20123,1.533751558059595,2025-01-08,21,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 22:00:00,0.74658,0.9485720986459534,2025-01-08,22,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-08 23:00:00,0.52851,0.6595965571091827,2025-01-08,23,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 00:00:00,0.39072999999999997,0.46208258573528993,2025-01-09,0,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 01:00:00,0.33023,0.37402364183155223,2025-01-09,1,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 02:00:00,0.29541,0.3241669920390807,2025-01-09,2,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 03:00:00,0.64455,0.766624455630413,2025-01-09,3,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 04:00:00,0.7401099999999999,0.8871080046234664,2025-01-09,4,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 05:00:00,2.18806,2.7326984623112245,2025-01-09,5,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 06:00:00,4.9528099999999995,6.257674123082151,2025-01-09,6,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 07:00:00,5.974259999999999,7.559948661857978,2025-01-09,7,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 08:00:00,5.966810000000001,7.550364161472744,2025-01-09,8,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 09:00:00,5.40915,6.839252945582422,2025-01-09,9,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 10:00:00,5.31966,6.725124367825007,2025-01-09,10,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 11:00:00,4.37343,5.518583158566866,2025-01-09,11,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 12:00:00,4.012779999999999,5.058718793420389,2025-01-09,12,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 13:00:00,3.52616,4.438237167519872,2025-01-09,13,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 14:00:00,3.3848000000000003,4.258003285515617,2025-01-09,14,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 15:00:00,3.80293,4.791187298090464,2025-01-09,15,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 16:00:00,4.2218800000000005,5.325446757371723,2025-01-09,16,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 17:00:00,3.27081,4.112860884782943,2025-01-09,17,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 18:00:00,3.26743,4.10878727371832,2025-01-09,18,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 19:00:00,2.30801,2.885908925361791,2025-01-09,19,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 20:00:00,1.38011,1.7036941486581847,2025-01-09,20,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 21:00:00,1.15913,1.4238141446743466,2025-01-09,21,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 22:00:00,0.83508,1.0144005107527638,2025-01-09,22,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-09 23:00:00,0.48948,0.5812892495753927,2025-01-09,23,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 00:00:00,0.32263,0.3836623807155676,2025-01-10,0,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 01:00:00,0.287,0.34579207672307893,2025-01-10,1,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 02:00:00,0.27708000000000005,0.3369237987591245,2025-01-10,2,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 03:00:00,0.40310999999999997,0.4995142609606351,2025-01-10,3,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 04:00:00,0.53296,0.6660304346029379,2025-01-10,4,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 05:00:00,1.60675,2.0356864845922793,2025-01-10,5,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 06:00:00,3.29798,4.192400469529234,2025-01-10,6,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 07:00:00,5.4353,6.917803197489306,2025-01-10,7,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 08:00:00,5.37478,6.8406940152587135,2025-01-10,8,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 09:00:00,3.4135,4.339907670784167,2025-01-10,9,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 10:00:00,2.30901,2.9315954208264148,2025-01-10,10,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 11:00:00,1.73528,2.2000465773709377,2025-01-10,11,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 12:00:00,1.92558,2.442707846181345,2025-01-10,12,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 13:00:00,1.8280800000000001,2.3184023034134875,2025-01-10,13,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 14:00:00,2.50741,3.1846415704397746,2025-01-10,14,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 15:00:00,3.73198,4.746141337210485,2025-01-10,15,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 16:00:00,5.53993,7.0515625212780275,2025-01-10,16,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 17:00:00,5.9558800000000005,7.582166822469624,2025-01-10,17,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 18:00:00,5.0093499999999995,6.375709453938929,2025-01-10,18,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 19:00:00,3.61493,4.598607607769059,2025-01-10,19,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 20:00:00,2.4927799999999998,3.169590642864201,2025-01-10,20,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 21:00:00,2.0224800000000003,2.5735738219157334,2025-01-10,21,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 22:00:00,1.55983,1.9909714473982985,2025-01-10,22,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-10 23:00:00,1.06595,1.3758678375086335,2025-01-10,23,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 00:00:00,0.63748,0.8588080563522063,2025-01-11,0,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 01:00:00,0.44899999999999995,0.6331182140174282,2025-01-11,1,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 02:00:00,0.46092999999999995,0.6556500389157263,2025-01-11,2,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 03:00:00,0.65435,0.905938724052985,2025-01-11,3,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 04:00:00,0.52905,0.7479993755070462,2025-01-11,4,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 05:00:00,1.01923,1.3739399833416048,2025-01-11,5,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 06:00:00,1.4118300000000001,1.8749993331069092,2025-01-11,6,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 07:00:00,1.9632800000000001,2.5783785145991525,2025-01-11,7,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 08:00:00,1.18646,1.5879736639949942,2025-01-11,8,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 09:00:00,1.53008,2.0261776441930266,2025-01-11,9,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 10:00:00,1.05628,1.4220644409574792,2025-01-11,10,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 11:00:00,0.53308,0.7549451272908332,2025-01-11,11,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 12:00:00,0.3888,0.570973044483006,2025-01-11,12,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 13:00:00,0.40603,0.5929292150833493,2025-01-11,13,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 14:00:00,0.6315500000000001,0.8804556949587286,2025-01-11,14,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 15:00:00,1.24818,1.666648824476614,2025-01-11,15,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 16:00:00,2.34008,3.058786425506461,2025-01-11,16,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 17:00:00,3.5677,4.623841374632697,2025-01-11,17,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 18:00:00,3.6978799999999996,4.78928039134005,2025-01-11,18,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 19:00:00,2.72058,3.5420251559021354,2025-01-11,19,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 20:00:00,1.9239099999999998,2.5239844411169337,2025-01-11,20,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 21:00:00,1.4809,1.9546820935179299,2025-01-11,21,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 22:00:00,0.7143299999999999,0.9683873808934405,2025-01-11,22,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-11 23:00:00,0.60243,0.8080128417592637,2025-01-11,23,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 00:00:00,0.38100000000000006,0.490285731535578,2025-01-12,0,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 01:00:00,0.28969999999999996,0.35617813979535184,2025-01-12,1,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 02:00:00,0.19743000000000002,0.22967947032983807,2025-01-12,2,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 03:00:00,0.22923,0.2658046399916017,2025-01-12,3,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 04:00:00,0.36321,0.4344304233739939,2025-01-12,4,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 05:00:00,0.48378,0.5870630111052744,2025-01-12,5,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 06:00:00,0.69958,0.8616758776289027,2025-01-12,6,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 07:00:00,0.91205,1.1323195053826496,2025-01-12,7,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 08:00:00,1.3406500000000001,1.6786882502953715,2025-01-12,8,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 09:00:00,0.59231,0.7244183027249939,2025-01-12,9,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 10:00:00,0.4122,0.49473285424246705,2025-01-12,10,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 11:00:00,0.24853,0.28603355504351413,2025-01-12,11,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 12:00:00,0.3373,0.3992403241141469,2025-01-12,12,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 13:00:00,0.50408,0.6119468061874774,2025-01-12,13,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 14:00:00,1.38593,1.7364876541608134,2025-01-12,14,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 15:00:00,2.7166,3.433418543285024,2025-01-12,15,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 16:00:00,4.46055,5.657523262916355,2025-01-12,16,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 17:00:00,5.72686,7.272996963590459,2025-01-12,17,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 18:00:00,5.83363,7.410757477864124,2025-01-12,18,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 19:00:00,4.20856,5.341877741401058,2025-01-12,19,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 20:00:00,3.56968,4.5337208793877695,2025-01-12,20,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 21:00:00,1.71536,2.1822388876242296,2025-01-12,21,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 22:00:00,1.13468,1.4677186179625177,2025-01-12,22,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-12 23:00:00,0.97096,1.3107630800564773,2025-01-12,23,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-13 00:00:00,0.66503,1.0242792870521669,2025-01-13,0,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-13 01:00:00,0.48865000000000003,0.8511810550933192,2025-01-13,1,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-13 02:00:00,0.50833,0.9021763426579338,2025-01-13,2,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-13 03:00:00,0.62381,1.0623749208860276,2025-01-13,3,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-13 04:00:00,1.13218,1.717069878318824,2025-01-13,4,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-13 05:00:00,3.1346000000000003,4.273581613120529,2025-01-13,5,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-13 06:00:00,5.19216,6.898783106298672,2025-01-13,6,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-13 07:00:00,6.30513,8.31873374628055,2025-01-13,7,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-13 08:00:00,5.5311,7.332176515507914,2025-01-13,8,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-13 09:00:00,3.79153,5.1142616964656575,2025-01-13,9,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
2025-01-13 10:00:00,2.4555100000000003,3.4108084315128284,2025-01-13,10,1,Storage,ENTSO-E,"Hydro Water Reservoir, Hydro Pumped Storage",SFOE,Speicherkraft,atomic
