DateTime,river_high_frequency_original_gwh,river_benchmarked_gwh,date,hour,month,source_profile,daily_target_source,variable,target_columns,indicator_columns,kind
2016-03-14 15:00:00,0.039200000000000006,1.2271315618580902,2016-03-14,15,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-14 16:00:00,0.038799999999999994,1.2171149360195836,2016-03-14,16,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-14 17:00:00,0.038799999999999994,1.2172726656404986,2016-03-14,17,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-14 18:00:00,0.038799999999999994,1.217587632150839,2016-03-14,18,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-14 19:00:00,0.038799999999999994,1.2182173188057752,2016-03-14,19,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-14 20:00:00,0.038799999999999994,1.2194765689327751,2016-03-14,20,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-14 21:00:00,0.038799999999999994,1.2219950075953387,2016-03-14,21,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-14 22:00:00,0.038700000000000005,1.2245078582796352,2016-03-14,22,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-14 23:00:00,0.038799999999999994,1.237105531785708,2016-03-14,23,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 00:00:00,0.038799999999999994,1.2572528794086981,2016-03-15,0,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 01:00:00,0.0386,1.2622785645764978,2016-03-15,1,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 02:00:00,0.038799999999999994,1.272363400788799,2016-03-15,2,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 03:00:00,0.038700000000000005,1.2723578393908472,2016-03-15,3,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 04:00:00,0.038700000000000005,1.2736170809866754,2016-03-15,4,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 05:00:00,0.038700000000000005,1.2742467505290844,2016-03-15,5,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 06:00:00,0.038700000000000005,1.2745616827892792,2016-03-15,6,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 07:00:00,0.039299999999999995,1.2898633189680355,2016-03-15,7,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 08:00:00,0.0404,1.3177064937742795,2016-03-15,8,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 09:00:00,0.040600000000000004,1.3227948756314258,2016-03-15,9,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 10:00:00,0.0407,1.3253406263838394,2016-03-15,10,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 11:00:00,0.0407,1.3253546234851712,2016-03-15,11,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 12:00:00,0.0407,1.3253678613311999,2016-03-15,12,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 13:00:00,0.0407,1.3253869588449398,2016-03-15,13,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 14:00:00,0.040600000000000004,1.3228974689381476,2016-03-15,14,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 15:00:00,0.040100000000000004,1.3103446570446446,2016-03-15,15,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 16:00:00,0.039299999999999995,1.2902861026755748,2016-03-15,16,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 17:00:00,0.038799999999999994,1.277932487097536,2016-03-15,17,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 18:00:00,0.038799999999999994,1.278464983824518,2016-03-15,18,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 19:00:00,0.0384,1.2694338786139925,2016-03-15,19,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 20:00:00,0.037899999999999996,1.258943598086264,2016-03-15,20,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 21:00:00,0.037700000000000004,1.2581549749707028,2016-03-15,21,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 22:00:00,0.037,1.2490057267937358,2016-03-15,22,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-15 23:00:00,0.037,1.2660431650661352,2016-03-15,23,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 00:00:00,0.0363,1.2824500670925154,2016-03-16,0,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 01:00:00,0.0364,1.3020114994750385,2016-03-16,1,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 02:00:00,0.0364,1.3105302178763898,2016-03-16,2,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 03:00:00,0.0363,1.3122655814972457,2016-03-16,3,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 04:00:00,0.0363,1.3143952617608172,2016-03-16,4,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 05:00:00,0.0365,1.3205080946440035,2016-03-16,5,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 06:00:00,0.0364,1.3185165215177184,2016-03-16,6,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 07:00:00,0.0364,1.3187827371218281,2016-03-16,7,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 08:00:00,0.0368,1.3290118367937276,2016-03-16,8,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 09:00:00,0.0368,1.3290784119182346,2016-03-16,9,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 10:00:00,0.037200000000000004,1.3392077168185081,2016-03-16,10,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 11:00:00,0.0371,1.3367004496484394,2016-03-16,11,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 12:00:00,0.0371,1.3367089498162301,2016-03-16,12,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 13:00:00,0.0371,1.3367134715606626,2016-03-16,13,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 14:00:00,0.0371,1.3367162757539526,2016-03-16,14,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 15:00:00,0.0371,1.3367187644927458,2016-03-16,15,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 16:00:00,0.0371,1.3367221821464388,2016-03-16,16,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 17:00:00,0.0371,1.3367282375418772,2016-03-16,17,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 18:00:00,0.037399999999999996,1.3443119459121207,2016-03-16,18,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 19:00:00,0.0375,1.3468591884490548,2016-03-16,19,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 20:00:00,0.037399999999999996,1.3443815884985904,2016-03-16,20,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 21:00:00,0.0366,1.3242823647824857,2016-03-16,21,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 22:00:00,0.0359,1.3067998555840465,2016-03-16,22,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-16 23:00:00,0.0356,1.299598779297289,2016-03-16,23,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 00:00:00,0.0356,1.3003405957013918,2016-03-17,0,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 01:00:00,0.0355,1.2981875045938842,2016-03-17,1,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 02:00:00,0.0355,1.2983729500337957,2016-03-17,2,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 03:00:00,0.0356,1.3009896547410822,2016-03-17,3,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 04:00:00,0.0358,1.3060839731468301,2016-03-17,4,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 05:00:00,0.0355,1.298535093538121,2016-03-17,5,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 06:00:00,0.0354,1.2960225407940633,2016-03-17,6,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 07:00:00,0.0353,1.2935040447749575,2016-03-17,7,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 08:00:00,0.0353,1.2935063512389204,2016-03-17,8,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 09:00:00,0.0354,1.2960306134179345,2016-03-17,9,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 10:00:00,0.0355,1.2985529686338357,2016-03-17,10,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 11:00:00,0.0353,1.2935006090366792,2016-03-17,11,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 12:00:00,0.0354,1.296015325743679,2016-03-17,12,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 13:00:00,0.0355,1.2985204916504387,2016-03-17,13,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 14:00:00,0.0355,1.2984826959426683,2016-03-17,14,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 15:00:00,0.0358,1.3059790241469358,2016-03-17,15,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 16:00:00,0.0358,1.3058276715270252,2016-03-17,16,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 17:00:00,0.0358,1.3055249493083214,2016-03-17,17,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 18:00:00,0.036,1.309967488071699,2016-03-17,18,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 19:00:00,0.0367,1.3264245488890731,2016-03-17,19,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 20:00:00,0.037200000000000004,1.3366227057954418,2016-03-17,20,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 21:00:00,0.0365,1.3141110891800738,2016-03-17,21,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 22:00:00,0.0357,1.284231830489428,2016-03-17,22,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-17 23:00:00,0.0349,1.2446652796037472,2016-03-17,23,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 00:00:00,0.0348,1.203392115376435,2016-03-18,0,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 01:00:00,0.0349,1.1865415236045387,2016-03-18,1,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 02:00:00,0.0349,1.1768542229442125,2016-03-18,2,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 03:00:00,0.0349,1.172010558910407,2016-03-18,3,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 04:00:00,0.0349,1.1695886994862195,2016-03-18,4,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 05:00:00,0.035,1.1709017108046693,2016-03-18,5,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 06:00:00,0.0349,1.1677721130670853,2016-03-18,6,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 07:00:00,0.035,1.1699930887076846,2016-03-18,7,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 08:00:00,0.0353,1.1774131276242104,2016-03-18,8,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 09:00:00,0.0356,1.1849082638170296,2016-03-18,9,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 10:00:00,0.0356,1.1848680840795422,2016-03-18,10,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 11:00:00,0.0355,1.1823204902332312,2016-03-18,11,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 12:00:00,0.0361,1.1974456500384032,2016-03-18,12,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 13:00:00,0.0364,1.2049941974111722,2016-03-18,13,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 14:00:00,0.0364,1.2049544122702531,2016-03-18,14,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 15:00:00,0.0362,1.1998303978902995,2016-03-18,15,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 16:00:00,0.0364,1.204728117997127,2016-03-18,16,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 17:00:00,0.0364,1.2044284617283567,2016-03-18,17,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 18:00:00,0.0363,1.2013055967947173,2016-03-18,18,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 19:00:00,0.0363,1.2001080803421715,2016-03-18,19,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 20:00:00,0.0364,1.2002371541444472,2016-03-18,20,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 21:00:00,0.0364,1.1954473654898985,2016-03-18,21,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 22:00:00,0.0364,1.185867815896364,2016-03-18,22,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-18 23:00:00,0.0359,1.1540887513415108,2016-03-18,23,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 00:00:00,0.0356,1.1081986000764878,2016-03-19,0,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 01:00:00,0.0348,1.0688475511528348,2016-03-19,1,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 02:00:00,0.0345,1.0516960219403102,2016-03-19,2,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 03:00:00,0.0335,1.0216662914589623,2016-03-19,3,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 04:00:00,0.033600000000000005,1.0217953989057214,2016-03-19,4,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 05:00:00,0.033600000000000005,1.020597949940052,2016-03-19,5,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 06:00:00,0.033600000000000005,1.0199992159242326,2016-03-19,6,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 07:00:00,0.033600000000000005,1.0196998298503535,2016-03-19,7,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 08:00:00,0.0335,1.0170261028363612,2016-03-19,8,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 09:00:00,0.0335,1.0169511609880437,2016-03-19,9,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 10:00:00,0.0337,1.0219615292263549,2016-03-19,10,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 11:00:00,0.0339,1.026990404135111,2016-03-19,11,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 12:00:00,0.0344,1.0396002148589165,2016-03-19,12,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 13:00:00,0.035,1.0547378854566647,2016-03-19,13,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 14:00:00,0.0353,1.0623042803114366,2016-03-19,14,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 15:00:00,0.0355,1.0673445947731757,2016-03-19,15,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 16:00:00,0.0355,1.0673309943825244,2016-03-19,16,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 17:00:00,0.0355,1.067304670634384,2016-03-19,17,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 18:00:00,0.0353,1.062204469964458,2016-03-19,18,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 19:00:00,0.035,1.0545282837280092,2016-03-19,19,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 20:00:00,0.0343,1.0366520250391438,2016-03-19,20,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 21:00:00,0.0335,1.016043537546665,2016-03-19,21,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 22:00:00,0.033600000000000005,1.0177345193359182,2016-03-19,22,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-19 23:00:00,0.0345,1.03878446753386,2016-03-19,23,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 00:00:00,0.0347,1.0405004372597537,2016-03-20,0,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 01:00:00,0.035,1.046406404855364,2016-03-20,1,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 02:00:00,0.0351,1.0480973728154872,2016-03-20,2,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 03:00:00,0.0352,1.050204818887855,2016-03-20,3,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 04:00:00,0.0352,1.0499964723409807,2016-03-20,4,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 05:00:00,0.0352,1.0498921557465404,2016-03-20,5,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 06:00:00,0.0352,1.049839710807314,2016-03-20,6,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 07:00:00,0.0349,1.0422409275183488,2016-03-20,7,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 08:00:00,0.0346,1.0346543955381715,2016-03-20,8,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 09:00:00,0.0347,1.0371688260248164,2016-03-20,9,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 10:00:00,0.0346,1.03463546122837,2016-03-20,10,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 11:00:00,0.0346,1.034621604208505,2016-03-20,11,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 12:00:00,0.0346,1.034596330610176,2016-03-20,12,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 13:00:00,0.0347,1.0370709994793317,2016-03-20,13,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 14:00:00,0.0348,1.0394969514828798,2016-03-20,14,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 15:00:00,0.0347,1.0367771730098116,2016-03-20,15,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 16:00:00,0.0348,1.0389097561266027,2016-03-20,16,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 17:00:00,0.0348,1.038127006933752,2016-03-20,17,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 18:00:00,0.0349,1.039085542525061,2016-03-20,18,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 19:00:00,0.0349,1.0359546410834009,2016-03-20,19,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 20:00:00,0.0351,1.0347408394232809,2016-03-20,20,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 21:00:00,0.0352,1.0247412533341889,2016-03-20,21,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 22:00:00,0.0358,1.0148380669197008,2016-03-20,22,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-20 23:00:00,0.0573,1.5074028518403273,2016-03-20,23,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 00:00:00,0.0573,1.4072142088787132,2016-03-21,0,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 01:00:00,0.055600000000000004,1.314211960629749,2016-03-21,1,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 02:00:00,0.053700000000000005,1.2412088853291126,2016-03-21,2,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 03:00:00,0.0535,1.223637326912212,2016-03-21,3,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 04:00:00,0.0525,1.1921356058878807,2016-03-21,4,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 05:00:00,0.052399999999999995,1.1864807703364424,2016-03-21,5,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 06:00:00,0.0522,1.179867441953604,2016-03-21,6,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 07:00:00,0.052399999999999995,1.184132931618624,2016-03-21,7,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 08:00:00,0.0528,1.1938379966286738,2016-03-21,8,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 09:00:00,0.0531,1.2012151902632127,2016-03-21,9,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 10:00:00,0.053200000000000004,1.2036431197267259,2016-03-21,10,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 11:00:00,0.053,1.1985497559833005,2016-03-21,11,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 12:00:00,0.053,1.1985323922319036,2016-03-21,12,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 13:00:00,0.052899999999999996,1.196010359061497,2016-03-21,13,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 14:00:00,0.053200000000000004,1.203604617035,2016-03-21,14,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 15:00:00,0.053899999999999997,1.221326301371494,2016-03-21,15,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 16:00:00,0.0538,1.2189143186399714,2016-03-21,16,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 17:00:00,0.0538,1.2191406380032463,2016-03-21,17,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 18:00:00,0.053899999999999997,1.222118419142956,2016-03-21,18,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 19:00:00,0.053899999999999997,1.223026563016173,2016-03-21,19,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2016-03-21 20:00:00,0.054,1.2273671332497313,2016-03-21,20,3,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
