DateTime,nuclear_high_frequency_original_gwh,nuclear_benchmarked_gwh,date,hour,month,source_profile,daily_target_source,variable,target_columns,indicator_columns,kind
2024-06-25 11:00:00,1.89998,1.905681545183257,2024-06-25,11,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-25 12:00:00,1.8958,1.9015009650604666,2024-06-25,12,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-25 13:00:00,1.8946800000000001,1.900372587017505,2024-06-25,13,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-25 14:00:00,1.8930799999999999,1.8987549098971164,2024-06-25,14,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-25 15:00:00,1.89198,1.8976174896363147,2024-06-25,15,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-25 16:00:00,1.8927,1.8982599294247982,2024-06-25,16,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-25 17:00:00,1.8945999999999998,1.9000043511246703,2024-06-25,17,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-25 18:00:00,1.90483,1.9099173733851291,2024-06-25,18,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-25 19:00:00,1.90948,1.9139476672749582,2024-06-25,19,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-25 20:00:00,1.91345,1.9166830571718307,2024-06-25,20,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-25 21:00:00,1.9142000000000001,1.9149703194287533,2024-06-25,21,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-25 22:00:00,1.91615,1.9119944367141897,2024-06-25,22,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-25 23:00:00,1.9173,1.9032951510252447,2024-06-25,23,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 00:00:00,1.9201,1.8863961283277062,2024-06-26,0,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 01:00:00,1.92063,1.8770774027538077,2024-06-26,1,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 02:00:00,1.921,1.8725229473858966,2024-06-26,2,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 03:00:00,1.92063,1.8696912245454302,2024-06-26,3,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 04:00:00,1.9208800000000001,1.868709979271831,2024-06-26,4,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 05:00:00,1.9194,1.8666158212987543,2024-06-26,5,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 06:00:00,1.9162000000000001,1.8631109951637665,2024-06-26,6,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 07:00:00,1.91745,1.8642060795090942,2024-06-26,7,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 08:00:00,1.91805,1.864728780273405,2024-06-26,8,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 09:00:00,1.918,1.8646407184292126,2024-06-26,9,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 10:00:00,1.9702,1.9167751264053805,2024-06-26,10,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 11:00:00,2.15675,2.103148697989779,2024-06-26,11,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 12:00:00,2.16128,2.107672705599007,2024-06-26,12,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 13:00:00,2.23968,2.1860053914389446,2024-06-26,13,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 14:00:00,2.35603,2.302260854255276,2024-06-26,14,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 15:00:00,2.4073,2.353507227185191,2024-06-26,15,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 16:00:00,2.40718,2.353433470699746,2024-06-26,16,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 17:00:00,2.42038,2.3667142860978663,2024-06-26,17,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 18:00:00,2.43453,2.3810371914089323,2024-06-26,18,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 19:00:00,2.44675,2.3936176183785345,2024-06-26,19,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 20:00:00,2.46173,2.4093270612858344,2024-06-26,20,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 21:00:00,2.47598,2.425050145191597,2024-06-26,21,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 22:00:00,2.4901799999999996,2.442209225231567,2024-06-26,22,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-26 23:00:00,2.50358,2.4615409218734383,2024-06-26,23,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 00:00:00,2.5181799999999996,2.488015322687092,2024-06-27,0,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 01:00:00,2.53118,2.5069473826366417,2024-06-27,1,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 02:00:00,2.5431999999999997,2.5219284352678826,2024-06-27,2,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 03:00:00,2.55575,2.5359530657518112,2024-06-27,3,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 04:00:00,2.5667,2.5476361703702617,2024-06-27,4,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 05:00:00,2.57815,2.559447345573991,2024-06-27,5,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 06:00:00,2.58593,2.5674061039368468,2024-06-27,6,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 07:00:00,2.5952800000000003,2.5768406069836467,2024-06-27,7,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 08:00:00,2.59973,2.5813331586695987,2024-06-27,8,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 09:00:00,2.6059,2.5875210706889313,2024-06-27,9,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 10:00:00,2.61393,2.595555955346661,2024-06-27,10,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 11:00:00,2.621,2.602626419921982,2024-06-27,11,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 12:00:00,2.6352800000000003,2.6168985160815197,2024-06-27,12,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 13:00:00,2.64443,2.6260458622389735,2024-06-27,13,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 14:00:00,2.64223,2.62385686821613,2024-06-27,14,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 15:00:00,2.64248,2.62412359768044,2024-06-27,15,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 16:00:00,2.64498,2.626654708503612,2024-06-27,16,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 17:00:00,2.6456500000000003,2.627390563585932,2024-06-27,17,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 18:00:00,2.6487800000000004,2.630650523185668,2024-06-27,18,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 19:00:00,2.6581,2.6402276143422703,2024-06-27,19,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 20:00:00,2.66283,2.6454843090178137,2024-06-27,20,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 21:00:00,2.6663,2.650013084151083,2024-06-27,21,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 22:00:00,2.66743,2.653265866348242,2024-06-27,22,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-27 23:00:00,2.6740999999999997,2.664177448812967,2024-06-27,23,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 00:00:00,2.68085,2.6794165555849587,2024-06-28,0,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 01:00:00,2.68493,2.6877404727408254,2024-06-28,1,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 02:00:00,2.68763,2.6925618353343954,2024-06-28,2,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 03:00:00,2.6899,2.695891685449599,2024-06-28,3,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 04:00:00,2.69088,2.6974017475699195,2024-06-28,4,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 05:00:00,2.69198,2.698766222945086,2024-06-28,5,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 06:00:00,2.68418,2.6911059810951112,2024-06-28,6,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 07:00:00,2.67643,2.683429310807994,2024-06-28,7,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 08:00:00,2.67438,2.6814142856963,2024-06-28,8,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 09:00:00,2.6697800000000003,2.676834909921978,2024-06-28,9,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 10:00:00,2.66935,2.676413359847761,2024-06-28,10,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 11:00:00,2.6689000000000003,2.675967445758788,2024-06-28,11,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 12:00:00,2.6726300000000003,2.6796952194027877,2024-06-28,12,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 13:00:00,2.67815,2.6852094054750077,2024-06-28,13,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 14:00:00,2.6819,2.6889527974484406,2024-06-28,14,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 15:00:00,2.6807800000000004,2.687826578599909,2024-06-28,15,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 16:00:00,2.68033,2.6873621375011973,2024-06-28,16,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 17:00:00,2.68533,2.6923277392538045,2024-06-28,17,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 18:00:00,2.6886300000000003,2.6955648887238923,2024-06-28,18,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 19:00:00,2.69398,2.7007902665139976,2024-06-28,19,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 20:00:00,2.6994000000000002,2.705965760179565,2024-06-28,20,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 21:00:00,2.70485,2.710931596964996,2024-06-28,21,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 22:00:00,2.7071799999999997,2.7123009943241887,2024-06-28,22,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-28 23:00:00,2.7129299999999996,2.716128802859488,2024-06-28,23,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 00:00:00,2.7170799999999997,2.716441047874806,2024-06-29,0,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 01:00:00,2.72215,2.7195894687093647,2024-06-29,1,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 02:00:00,2.72698,2.723456608551689,2024-06-29,2,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 03:00:00,2.73143,2.727423341850826,2024-06-29,3,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 04:00:00,2.73338,2.7291319543066996,2024-06-29,4,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 05:00:00,2.73435,2.7299812605747635,2024-06-29,5,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 06:00:00,2.7348000000000003,2.7303709363382462,2024-06-29,6,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 07:00:00,2.73148,2.7270239538172034,2024-06-29,7,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 08:00:00,2.72875,2.7242813919045936,2024-06-29,8,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 09:00:00,2.72515,2.720677055331059,2024-06-29,9,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 10:00:00,2.72315,2.718674924407064,2024-06-29,10,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 11:00:00,2.7218,2.7173238885722184,2024-06-29,11,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 12:00:00,2.7220500000000003,2.7175719642113267,2024-06-29,12,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 13:00:00,2.7245999999999997,2.720117670512421,2024-06-29,13,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 14:00:00,2.727,2.722512220456332,2024-06-29,14,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 15:00:00,2.73055,2.726052798818229,2024-06-29,15,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 16:00:00,2.7346,2.7300868820511233,2024-06-29,16,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 17:00:00,2.7410300000000003,2.7364866425568013,2024-06-29,17,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 18:00:00,2.75243,2.7478275243180152,2024-06-29,18,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 19:00:00,2.76143,2.756721756935315,2024-06-29,19,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 20:00:00,2.76368,2.75877443913292,2024-06-29,20,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 21:00:00,2.77098,2.765677283502718,2024-06-29,21,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 22:00:00,2.77183,2.7657453770426987,2024-06-29,22,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-29 23:00:00,2.7756999999999996,2.7680496082235515,2024-06-29,23,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 00:00:00,2.7816799999999997,2.770899658734269,2024-06-30,0,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 01:00:00,2.7879,2.775551770787569,2024-06-30,1,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 02:00:00,2.79015,2.7770186028148434,2024-06-30,2,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 03:00:00,2.79265,2.779125779239201,2024-06-30,3,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 04:00:00,2.79593,2.7822075376896795,2024-06-30,4,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 05:00:00,2.7983000000000002,2.784477760944496,2024-06-30,5,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 06:00:00,2.7987800000000003,2.7849085133914766,2024-06-30,6,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 07:00:00,2.7990999999999997,2.7852038273219994,2024-06-30,7,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 08:00:00,2.8017,2.7877893032146037,2024-06-30,8,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 09:00:00,2.80373,2.7898114221822135,2024-06-30,9,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 10:00:00,2.8041799999999997,2.790258070193553,2024-06-30,10,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 11:00:00,2.80583,2.7919052667264066,2024-06-30,11,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 12:00:00,2.8106,2.796670622392394,2024-06-30,12,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 13:00:00,2.81188,2.797949928225417,2024-06-30,13,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 14:00:00,2.81578,2.801847903377789,2024-06-30,14,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 15:00:00,2.8198000000000003,2.805867549182676,2024-06-30,15,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 16:00:00,2.82323,2.8093011418951037,2024-06-30,16,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 17:00:00,2.82783,2.813910437282732,2024-06-30,17,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 18:00:00,2.83415,2.8202516614831326,2024-06-30,18,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 19:00:00,2.83753,2.823682479985177,2024-06-30,19,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 20:00:00,2.84095,2.8272071385013477,2024-06-30,20,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 21:00:00,2.8436,2.830070239248741,2024-06-30,21,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 22:00:00,2.8473800000000002,2.834277813969532,2024-06-30,22,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-06-30 23:00:00,2.85205,2.839805571215659,2024-06-30,23,6,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 00:00:00,2.85518,2.844656687487044,2024-07-01,0,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 01:00:00,2.8575999999999997,2.84793647439803,2024-07-01,1,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 02:00:00,2.86035,2.8511149787386465,2024-07-01,2,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 03:00:00,2.8634299999999997,2.85440769288501,2024-07-01,3,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 04:00:00,2.8649299999999998,2.856014085699423,2024-07-01,4,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 05:00:00,2.8655999999999997,2.8567373535890916,2024-07-01,5,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 06:00:00,2.8661999999999996,2.857363747162509,2024-07-01,6,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 07:00:00,2.86408,2.8552591240115754,2024-07-01,7,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 08:00:00,2.86535,2.8565347054512586,2024-07-01,8,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 09:00:00,2.86788,2.8590657761425375,2024-07-01,9,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 10:00:00,2.8710500000000003,2.8622345716404687,2024-07-01,10,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 11:00:00,2.87238,2.8635641561933713,2024-07-01,11,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 12:00:00,2.87323,2.8644136952100347,2024-07-01,12,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 13:00:00,2.87383,2.865013134082524,2024-07-01,13,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 14:00:00,2.8745,2.8656821742077256,2024-07-01,14,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 15:00:00,2.87828,2.8694578958251764,2024-07-01,15,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 16:00:00,2.8845300000000003,2.8757004417222904,2024-07-01,16,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 17:00:00,2.88503,2.8761963176730068,2024-07-01,17,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 18:00:00,2.8901,2.8812543788363243,2024-07-01,18,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 19:00:00,2.89263,2.8837673552739207,2024-07-01,19,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 20:00:00,2.89365,2.884756947167041,2024-07-01,20,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 21:00:00,2.8965799999999997,2.8876253257357702,2024-07-01,21,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 22:00:00,2.89813,2.8890559691216526,2024-07-01,22,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-01 23:00:00,2.9015,2.8921870117455657,2024-07-01,23,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 00:00:00,2.90218,2.892394562610365,2024-07-02,0,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 01:00:00,2.90675,2.896724522998542,2024-07-02,1,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 02:00:00,2.9106799999999997,2.9005330200151587,2024-07-02,2,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 03:00:00,2.91545,2.9052397396229352,2024-07-02,3,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 04:00:00,2.9163,2.9060594861861273,2024-07-02,4,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 05:00:00,2.91425,2.903996596315452,2024-07-02,5,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 06:00:00,2.9133,2.9030400926870716,2024-07-02,6,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 07:00:00,2.91785,2.9075823263934746,2024-07-02,7,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 08:00:00,2.91738,2.907110954966641,2024-07-02,8,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 09:00:00,2.913,2.902734079546384,2024-07-02,9,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 10:00:00,2.9126,2.902334170586534,2024-07-02,10,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 11:00:00,2.9108,2.900535945800687,2024-07-02,11,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 12:00:00,2.9094499999999996,2.899187812384302,2024-07-02,12,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 13:00:00,2.908,2.897740590883204,2024-07-02,13,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 14:00:00,2.90888,2.8986228248382417,2024-07-02,14,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 15:00:00,2.9099,2.89964800340241,2024-07-02,15,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 16:00:00,2.9129,2.9026575162405357,2024-07-02,16,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 17:00:00,2.91465,2.904430386079665,2024-07-02,17,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 18:00:00,2.91855,2.908375770370514,2024-07-02,18,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 19:00:00,2.91968,2.9096025577777116,2024-07-02,19,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 20:00:00,2.91945,2.9095683798420136,2024-07-02,20,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 21:00:00,2.92105,2.911558166591792,2024-07-02,21,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 22:00:00,2.92418,2.9154678035665804,2024-07-02,22,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-02 23:00:00,2.922,2.9148546902936476,2024-07-02,23,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-03 00:00:00,2.92373,2.9197129708478786,2024-07-03,0,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-03 01:00:00,2.92153,2.9190798757531407,2024-07-03,1,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-03 02:00:00,2.92065,2.918983129966148,2024-07-03,2,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-03 03:00:00,2.92385,2.922571474296248,2024-07-03,3,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2024-07-03 04:00:00,2.922,2.9209187590236407,2024-07-03,4,7,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
