DateTime,river_gwh,river_benchmarked_gwh,date,hour,month,variable,indicator_source,target_source,kind
2024-02-14 02:00:00,0.09523000000000001,1.0347715766099188,2024-02-14,2,2,River,ENTSO-E,SFOE,atomic
2024-02-14 03:00:00,0.09963,1.0825820873427094,2024-02-14,3,2,River,ENTSO-E,SFOE,atomic
2024-02-14 04:00:00,0.11635,1.264262028127313,2024-02-14,4,2,River,ENTSO-E,SFOE,atomic
2024-02-14 05:00:00,0.12958,1.4080195410806808,2024-02-14,5,2,River,ENTSO-E,SFOE,atomic
2024-02-14 06:00:00,0.20055,2.1791813471502595,2024-02-14,6,2,River,ENTSO-E,SFOE,atomic
2024-02-14 07:00:00,0.18405000000000002,1.999891931902295,2024-02-14,7,2,River,ENTSO-E,SFOE,atomic
2024-02-14 08:00:00,0.17283,1.877975129533679,2024-02-14,8,2,River,ENTSO-E,SFOE,atomic
2024-02-14 09:00:00,0.1524,1.6559822353811993,2024-02-14,9,2,River,ENTSO-E,SFOE,atomic
2024-02-14 10:00:00,0.12940000000000002,1.4060636565507034,2024-02-14,10,2,River,ENTSO-E,SFOE,atomic
2024-02-14 11:00:00,0.12623,1.3716183567727611,2024-02-14,11,2,River,ENTSO-E,SFOE,atomic
2024-02-14 12:00:00,0.12235,1.3294581791265732,2024-02-14,12,2,River,ENTSO-E,SFOE,atomic
2024-02-14 13:00:00,0.13088,1.422145373797187,2024-02-14,13,2,River,ENTSO-E,SFOE,atomic
2024-02-14 14:00:00,0.1363,1.481039230199852,2024-02-14,14,2,River,ENTSO-E,SFOE,atomic
2024-02-14 15:00:00,0.15765,1.7130288675055518,2024-02-14,15,2,River,ENTSO-E,SFOE,atomic
2024-02-14 16:00:00,0.18935,2.057481865284974,2024-02-14,16,2,River,ENTSO-E,SFOE,atomic
2024-02-14 17:00:00,0.20413,2.218081717246484,2024-02-14,17,2,River,ENTSO-E,SFOE,atomic
2024-02-14 18:00:00,0.20248,2.200152775721688,2024-02-14,18,2,River,ENTSO-E,SFOE,atomic
2024-02-14 19:00:00,0.1655,1.7983271650629167,2024-02-14,19,2,River,ENTSO-E,SFOE,atomic
2024-02-14 20:00:00,0.1269,1.378898593634345,2024-02-14,20,2,River,ENTSO-E,SFOE,atomic
2024-02-14 21:00:00,0.1201,1.3050096225018506,2024-02-14,21,2,River,ENTSO-E,SFOE,atomic
2024-02-14 22:00:00,0.12545,1.3631428571428574,2024-02-14,22,2,River,ENTSO-E,SFOE,atomic
2024-02-14 23:00:00,0.09773,1.0619366395262768,2024-02-14,23,2,River,ENTSO-E,SFOE,atomic
2024-02-15 00:00:00,0.09813,1.122740567970498,2024-02-15,0,2,River,ENTSO-E,SFOE,atomic
2024-02-15 01:00:00,0.0995,1.1384152299303432,2024-02-15,1,2,River,ENTSO-E,SFOE,atomic
2024-02-15 02:00:00,0.10183,1.1650735966211745,2024-02-15,2,2,River,ENTSO-E,SFOE,atomic
2024-02-15 03:00:00,0.08268,0.9459715699561888,2024-02-15,3,2,River,ENTSO-E,SFOE,atomic
2024-02-15 04:00:00,0.09390000000000001,1.0743436189995903,2024-02-15,4,2,River,ENTSO-E,SFOE,atomic
2024-02-15 05:00:00,0.13163,1.5060260976455382,2024-02-15,5,2,River,ENTSO-E,SFOE,atomic
2024-02-15 06:00:00,0.20285,2.3208796923755792,2024-02-15,6,2,River,ENTSO-E,SFOE,atomic
2024-02-15 07:00:00,0.1981,2.2665332366753868,2024-02-15,7,2,River,ENTSO-E,SFOE,atomic
2024-02-15 08:00:00,0.1779,2.035417782960885,2024-02-15,8,2,River,ENTSO-E,SFOE,atomic
2024-02-15 09:00:00,0.13455,1.5394348662022883,2024-02-15,9,2,River,ENTSO-E,SFOE,atomic
2024-02-15 10:00:00,0.11448,1.309806789170107,2024-02-15,10,2,River,ENTSO-E,SFOE,atomic
2024-02-15 11:00:00,0.11255,1.2877249661171875,2024-02-15,11,2,River,ENTSO-E,SFOE,atomic
2024-02-15 12:00:00,0.10298,1.1782311595801682,2024-02-15,12,2,River,ENTSO-E,SFOE,atomic
2024-02-15 13:00:00,0.11368,1.3006537018942856,2024-02-15,13,2,River,ENTSO-E,SFOE,atomic
2024-02-15 14:00:00,0.11325,1.2957339174835312,2024-02-15,14,2,River,ENTSO-E,SFOE,atomic
2024-02-15 15:00:00,0.16225,1.85636051312762,2024-02-15,15,2,River,ENTSO-E,SFOE,atomic
2024-02-15 16:00:00,0.21045,2.407834021495886,2024-02-15,16,2,River,ENTSO-E,SFOE,atomic
2024-02-15 17:00:00,0.21134999999999998,2.4181312446811862,2024-02-15,17,2,River,ENTSO-E,SFOE,atomic
2024-02-15 18:00:00,0.18538,2.120999148989819,2024-02-15,18,2,River,ENTSO-E,SFOE,atomic
2024-02-15 19:00:00,0.11803,1.3504236139565668,2024-02-15,19,2,River,ENTSO-E,SFOE,atomic
2024-02-15 20:00:00,0.11068,1.2663296246099538,2024-02-15,20,2,River,ENTSO-E,SFOE,atomic
2024-02-15 21:00:00,0.101,1.1555772685725092,2024-02-15,21,2,River,ENTSO-E,SFOE,atomic
2024-02-15 22:00:00,0.10125,1.1584376083462036,2024-02-15,22,2,River,ENTSO-E,SFOE,atomic
2024-02-15 23:00:00,0.0943,1.0789201626375013,2024-02-15,23,2,River,ENTSO-E,SFOE,atomic
2024-02-16 00:00:00,0.10533,1.1927506911908348,2024-02-16,0,2,River,ENTSO-E,SFOE,atomic
2024-02-16 01:00:00,0.10553,1.1950154793636076,2024-02-16,1,2,River,ENTSO-E,SFOE,atomic
2024-02-16 02:00:00,0.10413,1.1791619621541973,2024-02-16,2,2,River,ENTSO-E,SFOE,atomic
2024-02-16 03:00:00,0.10959999999999999,1.2411039186795358,2024-02-16,3,2,River,ENTSO-E,SFOE,atomic
2024-02-16 04:00:00,0.10253,1.1610436567720144,2024-02-16,4,2,River,ENTSO-E,SFOE,atomic
2024-02-16 05:00:00,0.1296,1.4675827359568232,2024-02-16,5,2,River,ENTSO-E,SFOE,atomic
2024-02-16 06:00:00,0.1534,1.7370925285167957,2024-02-16,6,2,River,ENTSO-E,SFOE,atomic
2024-02-16 07:00:00,0.13163,1.4905703359104676,2024-02-16,7,2,River,ENTSO-E,SFOE,atomic
2024-02-16 08:00:00,0.13125,1.4862672383821993,2024-02-16,8,2,River,ENTSO-E,SFOE,atomic
2024-02-16 09:00:00,0.11384999999999999,1.2892306673509593,2024-02-16,9,2,River,ENTSO-E,SFOE,atomic
2024-02-16 10:00:00,0.11087999999999999,1.2555985629852817,2024-02-16,10,2,River,ENTSO-E,SFOE,atomic
2024-02-16 11:00:00,0.10793000000000001,1.2221929374368825,2024-02-16,11,2,River,ENTSO-E,SFOE,atomic
2024-02-16 12:00:00,0.11043,1.250502789596543,2024-02-16,12,2,River,ENTSO-E,SFOE,atomic
2024-02-16 13:00:00,0.1026,1.1618363326324852,2024-02-16,13,2,River,ENTSO-E,SFOE,atomic
2024-02-16 14:00:00,0.11265,1.275641938314322,2024-02-16,14,2,River,ENTSO-E,SFOE,atomic
2024-02-16 15:00:00,0.14598,1.653068887306922,2024-02-16,15,2,River,ENTSO-E,SFOE,atomic
2024-02-16 16:00:00,0.16653,1.885775872059335,2024-02-16,16,2,River,ENTSO-E,SFOE,atomic
2024-02-16 17:00:00,0.18575,2.1034220154628085,2024-02-16,17,2,River,ENTSO-E,SFOE,atomic
2024-02-16 18:00:00,0.17623,1.9956180984388192,2024-02-16,18,2,River,ENTSO-E,SFOE,atomic
2024-02-16 19:00:00,0.15008000000000002,1.699497044848766,2024-02-16,19,2,River,ENTSO-E,SFOE,atomic
2024-02-16 20:00:00,0.12198,1.381294306574177,2024-02-16,20,2,River,ENTSO-E,SFOE,atomic
2024-02-16 21:00:00,0.11973,1.3558154396304822,2024-02-16,21,2,River,ENTSO-E,SFOE,atomic
2024-02-16 22:00:00,0.1155,1.3079151697763354,2024-02-16,22,2,River,ENTSO-E,SFOE,atomic
2024-02-16 23:00:00,0.10703,1.2120013906594043,2024-02-16,23,2,River,ENTSO-E,SFOE,atomic
2024-02-17 00:00:00,0.10695,1.2444191296350484,2024-02-17,0,2,River,ENTSO-E,SFOE,atomic
2024-02-17 01:00:00,0.1105,1.285725234452294,2024-02-17,1,2,River,ENTSO-E,SFOE,atomic
2024-02-17 02:00:00,0.10715000000000001,1.246746234131795,2024-02-17,2,2,River,ENTSO-E,SFOE,atomic
2024-02-17 03:00:00,0.10083,1.1732097320346135,2024-02-17,3,2,River,ENTSO-E,SFOE,atomic
2024-02-17 04:00:00,0.10740000000000001,1.2496551147527277,2024-02-17,4,2,River,ENTSO-E,SFOE,atomic
2024-02-17 05:00:00,0.12495,1.45385853434221,2024-02-17,5,2,River,ENTSO-E,SFOE,atomic
2024-02-17 06:00:00,0.12443000000000001,1.44780806265067,2024-02-17,6,2,River,ENTSO-E,SFOE,atomic
2024-02-17 07:00:00,0.11935,1.388699608433315,2024-02-17,7,2,River,ENTSO-E,SFOE,atomic
2024-02-17 08:00:00,0.11368,1.3227261959505594,2024-02-17,8,2,River,ENTSO-E,SFOE,atomic
2024-02-17 09:00:00,0.10925,1.2711808313476303,2024-02-17,9,2,River,ENTSO-E,SFOE,atomic
2024-02-17 10:00:00,0.12538,1.4588618090102141,2024-02-17,10,2,River,ENTSO-E,SFOE,atomic
2024-02-17 11:00:00,0.12048,1.4018477488399315,2024-02-17,11,2,River,ENTSO-E,SFOE,atomic
2024-02-17 12:00:00,0.12395,1.4422230118584785,2024-02-17,12,2,River,ENTSO-E,SFOE,atomic
2024-02-17 13:00:00,0.12312999999999999,1.4326818834218187,2024-02-17,13,2,River,ENTSO-E,SFOE,atomic
2024-02-17 14:00:00,0.12362999999999999,1.4384996446636844,2024-02-17,14,2,River,ENTSO-E,SFOE,atomic
2024-02-17 15:00:00,0.12353,1.4373360924153116,2024-02-17,15,2,River,ENTSO-E,SFOE,atomic
2024-02-17 16:00:00,0.14918,1.7357872441230162,2024-02-17,16,2,River,ENTSO-E,SFOE,atomic
2024-02-17 17:00:00,0.13945,1.6225736103563115,2024-02-17,17,2,River,ENTSO-E,SFOE,atomic
2024-02-17 18:00:00,0.13563,1.578125914468459,2024-02-17,18,2,River,ENTSO-E,SFOE,atomic
2024-02-17 19:00:00,0.12718000000000002,1.4798057494809307,2024-02-17,19,2,River,ENTSO-E,SFOE,atomic
2024-02-17 20:00:00,0.12073,1.4047566294608647,2024-02-17,20,2,River,ENTSO-E,SFOE,atomic
2024-02-17 21:00:00,0.11957999999999999,1.3913757786045737,2024-02-17,21,2,River,ENTSO-E,SFOE,atomic
2024-02-17 22:00:00,0.11115,1.2932883240667201,2024-02-17,22,2,River,ENTSO-E,SFOE,atomic
2024-02-17 23:00:00,0.10303,1.198807881498823,2024-02-17,23,2,River,ENTSO-E,SFOE,atomic
2024-02-18 00:00:00,0.09293000000000001,1.028061543836155,2024-02-18,0,2,River,ENTSO-E,SFOE,atomic
2024-02-18 01:00:00,0.09823,1.0866941294633108,2024-02-18,1,2,River,ENTSO-E,SFOE,atomic
2024-02-18 02:00:00,0.09575,1.059258504490604,2024-02-18,2,2,River,ENTSO-E,SFOE,atomic
2024-02-18 03:00:00,0.08965000000000001,0.9917757172593488,2024-02-18,3,2,River,ENTSO-E,SFOE,atomic
2024-02-18 04:00:00,0.10388,1.1491986782922603,2024-02-18,4,2,River,ENTSO-E,SFOE,atomic
2024-02-18 05:00:00,0.12375,1.3690155606340704,2024-02-18,5,2,River,ENTSO-E,SFOE,atomic
2024-02-18 06:00:00,0.12595,1.3933536150453423,2024-02-18,6,2,River,ENTSO-E,SFOE,atomic
2024-02-18 07:00:00,0.12253,1.3555190031878188,2024-02-18,7,2,River,ENTSO-E,SFOE,atomic
2024-02-18 08:00:00,0.12237999999999999,1.35385959038705,2024-02-18,8,2,River,ENTSO-E,SFOE,atomic
2024-02-18 09:00:00,0.11978,1.3250964351737284,2024-02-18,9,2,River,ENTSO-E,SFOE,atomic
2024-02-18 10:00:00,0.1186,1.3120423878076826,2024-02-18,10,2,River,ENTSO-E,SFOE,atomic
2024-02-18 11:00:00,0.11478000000000001,1.2697826751481098,2024-02-18,11,2,River,ENTSO-E,SFOE,atomic
2024-02-18 12:00:00,0.11932999999999999,1.3201181967714226,2024-02-18,12,2,River,ENTSO-E,SFOE,atomic
2024-02-18 13:00:00,0.11907999999999999,1.3173525087701419,2024-02-18,13,2,River,ENTSO-E,SFOE,atomic
2024-02-18 14:00:00,0.119,1.316467488609732,2024-02-18,14,2,River,ENTSO-E,SFOE,atomic
2024-02-18 15:00:00,0.11907999999999999,1.3173525087701419,2024-02-18,15,2,River,ENTSO-E,SFOE,atomic
2024-02-18 16:00:00,0.12315000000000001,1.3623779094309962,2024-02-18,16,2,River,ENTSO-E,SFOE,atomic
2024-02-18 17:00:00,0.12668000000000001,1.4014294240090834,2024-02-18,17,2,River,ENTSO-E,SFOE,atomic
2024-02-18 18:00:00,0.12708,1.4058545248111325,2024-02-18,18,2,River,ENTSO-E,SFOE,atomic
2024-02-18 19:00:00,0.12793000000000002,1.4152578640154876,2024-02-18,19,2,River,ENTSO-E,SFOE,atomic
2024-02-18 20:00:00,0.12713,1.4064076624113886,2024-02-18,20,2,River,ENTSO-E,SFOE,atomic
2024-02-18 21:00:00,0.11213,1.2404663823345317,2024-02-18,21,2,River,ENTSO-E,SFOE,atomic
2024-02-18 22:00:00,0.10643000000000001,1.1774086959053263,2024-02-18,22,2,River,ENTSO-E,SFOE,atomic
2024-02-18 23:00:00,0.09273,1.0258489934351298,2024-02-18,23,2,River,ENTSO-E,SFOE,atomic
2024-02-19 00:00:00,0.09112999999999999,1.0089212167378923,2024-02-19,0,2,River,ENTSO-E,SFOE,atomic
2024-02-19 01:00:00,0.09312999999999999,1.031063677326895,2024-02-19,1,2,River,ENTSO-E,SFOE,atomic
2024-02-19 02:00:00,0.09670000000000001,1.070587969478264,2024-02-19,2,2,River,ENTSO-E,SFOE,atomic
2024-02-19 03:00:00,0.0992,1.0982660452145172,2024-02-19,3,2,River,ENTSO-E,SFOE,atomic
2024-02-19 04:00:00,0.11363,1.2580238983641692,2024-02-19,4,2,River,ENTSO-E,SFOE,atomic
2024-02-19 05:00:00,0.14365,1.5903822318050944,2024-02-19,5,2,River,ENTSO-E,SFOE,atomic
2024-02-19 06:00:00,0.187,2.0703200650717206,2024-02-19,6,2,River,ENTSO-E,SFOE,atomic
2024-02-19 07:00:00,0.16785,1.8583060049320232,2024-02-19,7,2,River,ENTSO-E,SFOE,atomic
2024-02-19 08:00:00,0.16183,1.7916571985591259,2024-02-19,8,2,River,ENTSO-E,SFOE,atomic
2024-02-19 09:00:00,0.13178,1.4589667282093652,2024-02-19,9,2,River,ENTSO-E,SFOE,atomic
2024-02-19 10:00:00,0.12675,1.4032784398280247,2024-02-19,10,2,River,ENTSO-E,SFOE,atomic
2024-02-19 11:00:00,0.12108,1.3405045640582027,2024-02-19,11,2,River,ENTSO-E,SFOE,atomic
2024-02-19 12:00:00,0.12223,1.3532364788968796,2024-02-19,12,2,River,ENTSO-E,SFOE,atomic
2024-02-19 13:00:00,0.12928,1.431288652473113,2024-02-19,13,2,River,ENTSO-E,SFOE,atomic
2024-02-19 14:00:00,0.12433,1.3764860625153321,2024-02-19,14,2,River,ENTSO-E,SFOE,atomic
2024-02-19 15:00:00,0.12528,1.3870037312951076,2024-02-19,15,2,River,ENTSO-E,SFOE,atomic
2024-02-19 16:00:00,0.17623,1.9510829147999431,2024-02-19,16,2,River,ENTSO-E,SFOE,atomic
2024-02-19 17:00:00,0.18268,2.0224923501994754,2024-02-19,17,2,River,ENTSO-E,SFOE,atomic
2024-02-19 18:00:00,0.16465000000000002,1.8228780679896193,2024-02-19,18,2,River,ENTSO-E,SFOE,atomic
2024-02-19 19:00:00,0.12718000000000002,1.40803906885466,2024-02-19,19,2,River,ENTSO-E,SFOE,atomic
2024-02-19 20:00:00,0.11345000000000001,1.2560310769111587,2024-02-19,20,2,River,ENTSO-E,SFOE,atomic
2024-02-19 21:00:00,0.1065,1.1790860263643759,2024-02-19,21,2,River,ENTSO-E,SFOE,atomic
2024-02-19 22:00:00,0.0952,1.0539811240365125,2024-02-19,22,2,River,ENTSO-E,SFOE,atomic
2024-02-19 23:00:00,0.09738,1.078116406078525,2024-02-19,23,2,River,ENTSO-E,SFOE,atomic
2024-02-20 00:00:00,0.1032,1.1706654843986486,2024-02-20,0,2,River,ENTSO-E,SFOE,atomic
2024-02-20 01:00:00,0.10273,1.165333965235205,2024-02-20,1,2,River,ENTSO-E,SFOE,atomic
2024-02-20 02:00:00,0.10953,1.2424708382382168,2024-02-20,2,2,River,ENTSO-E,SFOE,atomic
2024-02-20 03:00:00,0.09658,1.0955704697986577,2024-02-20,3,2,River,ENTSO-E,SFOE,atomic
2024-02-20 04:00:00,0.11975,1.358403020898625,2024-02-20,4,2,River,ENTSO-E,SFOE,atomic
2024-02-20 05:00:00,0.14448,1.6389316781581078,2024-02-20,5,2,River,ENTSO-E,SFOE,atomic
2024-02-20 06:00:00,0.19673,2.2316377979238964,2024-02-20,6,2,River,ENTSO-E,SFOE,atomic
2024-02-20 07:00:00,0.18195,2.0639785357202918,2024-02-20,7,2,River,ENTSO-E,SFOE,atomic
2024-02-20 08:00:00,0.14715,1.6692192444695844,2024-02-20,8,2,River,ENTSO-E,SFOE,atomic
2024-02-20 09:00:00,0.13603,1.5430777697940714,2024-02-20,9,2,River,ENTSO-E,SFOE,atomic
2024-02-20 10:00:00,0.12975,1.4718395988442308,2024-02-20,10,2,River,ENTSO-E,SFOE,atomic
2024-02-20 11:00:00,0.125,1.4179572243200687,2024-02-20,11,2,River,ENTSO-E,SFOE,atomic
2024-02-20 12:00:00,0.12515,1.419658772989253,2024-02-20,12,2,River,ENTSO-E,SFOE,atomic
2024-02-20 13:00:00,0.12655,1.4355398939016373,2024-02-20,13,2,River,ENTSO-E,SFOE,atomic
2024-02-20 14:00:00,0.12925,1.4661677699469506,2024-02-20,14,2,River,ENTSO-E,SFOE,atomic
2024-02-20 15:00:00,0.13913,1.5782431089572089,2024-02-20,15,2,River,ENTSO-E,SFOE,atomic
2024-02-20 16:00:00,0.18630000000000002,2.1133234471266302,2024-02-20,16,2,River,ENTSO-E,SFOE,atomic
2024-02-20 17:00:00,0.19393000000000002,2.199875556099127,2024-02-20,17,2,River,ENTSO-E,SFOE,atomic
2024-02-20 18:00:00,0.18115,2.054903609484643,2024-02-20,18,2,River,ENTSO-E,SFOE,atomic
2024-02-20 19:00:00,0.1382,1.5676935072082678,2024-02-20,19,2,River,ENTSO-E,SFOE,atomic
2024-02-20 20:00:00,0.12218000000000001,1.3859681093394078,2024-02-20,20,2,River,ENTSO-E,SFOE,atomic
2024-02-20 21:00:00,0.1174,1.3317454250814083,2024-02-20,21,2,River,ENTSO-E,SFOE,atomic
2024-02-20 22:00:00,0.11485,1.302819097705279,2024-02-20,22,2,River,ENTSO-E,SFOE,atomic
2024-02-20 23:00:00,0.10357999999999999,1.1749760743605817,2024-02-20,23,2,River,ENTSO-E,SFOE,atomic
2024-02-21 00:00:00,0.1021,1.099301688867013,2024-02-21,0,2,River,ENTSO-E,SFOE,atomic
2024-02-21 01:00:00,0.10478,1.1281570123358045,2024-02-21,1,2,River,ENTSO-E,SFOE,atomic
2024-02-21 02:00:00,0.10038,1.0807826006706245,2024-02-21,2,2,River,ENTSO-E,SFOE,atomic
2024-02-21 03:00:00,0.1021,1.099301688867013,2024-02-21,3,2,River,ENTSO-E,SFOE,atomic
2024-02-21 04:00:00,0.12685,1.3657827544836492,2024-02-21,4,2,River,ENTSO-E,SFOE,atomic
2024-02-21 05:00:00,0.13708,1.4759282616051927,2024-02-21,5,2,River,ENTSO-E,SFOE,atomic
2024-02-21 06:00:00,0.21508000000000002,2.315747377487926,2024-02-21,6,2,River,ENTSO-E,SFOE,atomic
2024-02-21 07:00:00,0.1732,1.8648291137293505,2024-02-21,7,2,River,ENTSO-E,SFOE,atomic
2024-02-21 08:00:00,0.15765,1.6974036361399085,2024-02-21,8,2,River,ENTSO-E,SFOE,atomic
2024-02-21 09:00:00,0.12212999999999999,1.3149629310610018,2024-02-21,9,2,River,ENTSO-E,SFOE,atomic
2024-02-21 10:00:00,0.12228,1.316577967822315,2024-02-21,10,2,River,ENTSO-E,SFOE,atomic
2024-02-21 11:00:00,0.11848,1.275663703202387,2024-02-21,11,2,River,ENTSO-E,SFOE,atomic
2024-02-21 12:00:00,0.11545,1.2430399606238653,2024-02-21,12,2,River,ENTSO-E,SFOE,atomic
2024-02-21 13:00:00,0.12057999999999999,1.2982742178607685,2024-02-21,13,2,River,ENTSO-E,SFOE,atomic
2024-02-21 14:00:00,0.12,1.2920294090503583,2024-02-21,14,2,River,ENTSO-E,SFOE,atomic
2024-02-21 15:00:00,0.15115,1.6274187098163475,2024-02-21,15,2,River,ENTSO-E,SFOE,atomic
2024-02-21 16:00:00,0.16755,1.803996062386563,2024-02-21,16,2,River,ENTSO-E,SFOE,atomic
2024-02-21 17:00:00,0.18775,2.0214876795767065,2024-02-21,17,2,River,ENTSO-E,SFOE,atomic
2024-02-21 18:00:00,0.2021,2.1759928630756455,2024-02-21,18,2,River,ENTSO-E,SFOE,atomic
2024-02-21 19:00:00,0.14155,1.5240563570923185,2024-02-21,19,2,River,ENTSO-E,SFOE,atomic
2024-02-21 20:00:00,0.1298,1.3975451441228042,2024-02-21,20,2,River,ENTSO-E,SFOE,atomic
2024-02-21 21:00:00,0.12523,1.3483403574614699,2024-02-21,21,2,River,ENTSO-E,SFOE,atomic
2024-02-21 22:00:00,0.11183,1.2040637401175132,2024-02-21,22,2,River,ENTSO-E,SFOE,atomic
2024-02-21 23:00:00,0.09559999999999999,1.029316762543452,2024-02-21,23,2,River,ENTSO-E,SFOE,atomic
2024-02-22 00:00:00,0.09098,1.0198281230539297,2024-02-22,0,2,River,ENTSO-E,SFOE,atomic
2024-02-22 01:00:00,0.09968,1.1173496076721885,2024-02-22,1,2,River,ENTSO-E,SFOE,atomic
2024-02-22 02:00:00,0.09575,1.073296799103251,2024-02-22,2,2,River,ENTSO-E,SFOE,atomic
2024-02-22 03:00:00,0.0986,1.1052434923402665,2024-02-22,3,2,River,ENTSO-E,SFOE,atomic
2024-02-22 04:00:00,0.1147,1.2857142857142858,2024-02-22,4,2,River,ENTSO-E,SFOE,atomic
2024-02-22 05:00:00,0.15528,1.7405903599451988,2024-02-22,5,2,River,ENTSO-E,SFOE,atomic
2024-02-22 06:00:00,0.19918,2.2326815294557227,2024-02-22,6,2,River,ENTSO-E,SFOE,atomic
2024-02-22 07:00:00,0.2255,2.527712043841076,2024-02-22,7,2,River,ENTSO-E,SFOE,atomic
2024-02-22 08:00:00,0.17445,1.9554739070868103,2024-02-22,8,2,River,ENTSO-E,SFOE,atomic
2024-02-22 09:00:00,0.13935,1.5620251587993523,2024-02-22,9,2,River,ENTSO-E,SFOE,atomic
2024-02-22 10:00:00,0.13403,1.5023913314235895,2024-02-22,10,2,River,ENTSO-E,SFOE,atomic
2024-02-22 11:00:00,0.12145,1.361377506538797,2024-02-22,11,2,River,ENTSO-E,SFOE,atomic
2024-02-22 12:00:00,0.11873,1.3308880308880309,2024-02-22,12,2,River,ENTSO-E,SFOE,atomic
2024-02-22 13:00:00,0.1225,1.3731473408892765,2024-02-22,13,2,River,ENTSO-E,SFOE,atomic
2024-02-22 14:00:00,0.12805000000000002,1.4353593224560972,2024-02-22,14,2,River,ENTSO-E,SFOE,atomic
2024-02-22 15:00:00,0.14075,1.5777182712666582,2024-02-22,15,2,River,ENTSO-E,SFOE,atomic
2024-02-22 16:00:00,0.19440000000000002,2.1791007597459213,2024-02-22,16,2,River,ENTSO-E,SFOE,atomic
2024-02-22 17:00:00,0.21672999999999998,2.4294059035994517,2024-02-22,17,2,River,ENTSO-E,SFOE,atomic
2024-02-22 18:00:00,0.20488,2.296574915929755,2024-02-22,18,2,River,ENTSO-E,SFOE,atomic
2024-02-22 19:00:00,0.15413,1.7276995889899114,2024-02-22,19,2,River,ENTSO-E,SFOE,atomic
2024-02-22 20:00:00,0.1358,1.5222319093286836,2024-02-22,20,2,River,ENTSO-E,SFOE,atomic
2024-02-22 21:00:00,0.1364,1.5289575289575288,2024-02-22,21,2,River,ENTSO-E,SFOE,atomic
2024-02-22 22:00:00,0.13369999999999999,1.4986922406277239,2024-02-22,22,2,River,ENTSO-E,SFOE,atomic
2024-02-22 23:00:00,0.11745,1.316540042346494,2024-02-22,23,2,River,ENTSO-E,SFOE,atomic
2024-02-23 00:00:00,0.11155,1.260491817528111,2024-02-23,0,2,River,ENTSO-E,SFOE,atomic
2024-02-23 01:00:00,0.11775,1.3305505290357247,2024-02-23,1,2,River,ENTSO-E,SFOE,atomic
2024-02-23 02:00:00,0.11715,1.3237706537285363,2024-02-23,2,2,River,ENTSO-E,SFOE,atomic
2024-02-23 03:00:00,0.12303,1.3902134317389827,2024-02-23,3,2,River,ENTSO-E,SFOE,atomic
2024-02-23 04:00:00,0.1311,1.481402754620667,2024-02-23,4,2,River,ENTSO-E,SFOE,atomic
2024-02-23 05:00:00,0.1722,1.9458242131630725,2024-02-23,5,2,River,ENTSO-E,SFOE,atomic
2024-02-23 06:00:00,0.22340000000000002,2.524373572709817,2024-02-23,6,2,River,ENTSO-E,SFOE,atomic
2024-02-23 07:00:00,0.2255,2.548103136284976,2024-02-23,7,2,River,ENTSO-E,SFOE,atomic
2024-02-23 08:00:00,0.17648,1.9941873236876833,2024-02-23,8,2,River,ENTSO-E,SFOE,atomic
2024-02-23 09:00:00,0.16378,1.850679963018862,2024-02-23,9,2,River,ENTSO-E,SFOE,atomic
2024-02-23 10:00:00,0.15558000000000002,1.7580216671539541,2024-02-23,10,2,River,ENTSO-E,SFOE,atomic
2024-02-23 11:00:00,0.13863,1.5664901897258812,2024-02-23,11,2,River,ENTSO-E,SFOE,atomic
2024-02-23 12:00:00,0.14068,1.5896547636921083,2024-02-23,12,2,River,ENTSO-E,SFOE,atomic
2024-02-23 13:00:00,0.14143,1.598129607826094,2024-02-23,13,2,River,ENTSO-E,SFOE,atomic
2024-02-23 14:00:00,0.136,1.5367717362960391,2024-02-23,14,2,River,ENTSO-E,SFOE,atomic
2024-02-23 15:00:00,0.16428,1.8563298591081858,2024-02-23,15,2,River,ENTSO-E,SFOE,atomic
2024-02-23 16:00:00,0.20865,2.3577016380747686,2024-02-23,16,2,River,ENTSO-E,SFOE,atomic
2024-02-23 17:00:00,0.22469999999999998,2.5390633025420577,2024-02-23,17,2,River,ENTSO-E,SFOE,atomic
2024-02-23 18:00:00,0.22818,2.578386579323751,2024-02-23,18,2,River,ENTSO-E,SFOE,atomic
2024-02-23 19:00:00,0.1668,1.8848053353983771,2024-02-23,19,2,River,ENTSO-E,SFOE,atomic
2024-02-23 20:00:00,0.14775,1.6695442943951448,2024-02-23,20,2,River,ENTSO-E,SFOE,atomic
2024-02-23 21:00:00,0.1357,1.5333817986424443,2024-02-23,21,2,River,ENTSO-E,SFOE,atomic
2024-02-23 22:00:00,0.12138,1.3715687746442147,2024-02-23,22,2,River,ENTSO-E,SFOE,atomic
2024-02-23 23:00:00,0.12483,1.410553057660548,2024-02-23,23,2,River,ENTSO-E,SFOE,atomic
2024-02-24 00:00:00,0.10973000000000001,1.432395678781823,2024-02-24,0,2,River,ENTSO-E,SFOE,atomic
2024-02-24 01:00:00,0.1159,1.5129377487543356,2024-02-24,1,2,River,ENTSO-E,SFOE,atomic
2024-02-24 02:00:00,0.113,1.4750816704852454,2024-02-24,2,2,River,ENTSO-E,SFOE,atomic
2024-02-24 03:00:00,0.11355,1.4822612715362795,2024-02-24,3,2,River,ENTSO-E,SFOE,atomic
