DateTime,river_gwh,river_benchmarked_gwh,date,hour,month,variable,indicator_source,indicator_type,target_source,target_type,kind
2024-05-04 19:00:00,0.35325,2.195234016679529,2024-05-04,19,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-04 20:00:00,0.31575,2.1435099699777687,2024-05-04,20,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-04 21:00:00,0.26725,2.074241985430719,2024-05-04,21,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-04 22:00:00,0.29248,2.093359760199581,2024-05-04,22,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-04 23:00:00,0.2601,2.024747324698921,2024-05-04,23,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 00:00:00,0.25705,1.9671167516115493,2024-05-05,0,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 01:00:00,0.22043000000000001,1.8930355377257293,2024-05-05,1,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 02:00:00,0.22080000000000002,1.8800886503329455,2024-05-05,2,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 03:00:00,0.22228,1.8752855833449578,2024-05-05,3,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 04:00:00,0.24925,1.9067159541049625,2024-05-05,4,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 05:00:00,0.22825,1.8779522614642197,2024-05-05,5,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 06:00:00,0.23195,1.8818863061044344,2024-05-05,6,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 07:00:00,0.23315,1.8830160776967984,2024-05-05,7,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 08:00:00,0.22968,1.8783336833649464,2024-05-05,8,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 09:00:00,0.23148,1.8805564786512527,2024-05-05,9,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 10:00:00,0.21633000000000002,1.8609754124951543,2024-05-05,10,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 11:00:00,0.22290000000000001,1.869447298285007,2024-05-05,11,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 12:00:00,0.22503,1.8722295706077414,2024-05-05,12,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 13:00:00,0.23223,1.8816058262347097,2024-05-05,13,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 14:00:00,0.23303000000000001,1.8828267292265861,2024-05-05,14,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 15:00:00,0.23538,1.8862408101326416,2024-05-05,15,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 16:00:00,0.25639999999999996,1.914121158479464,2024-05-05,16,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 17:00:00,0.28125,1.9477112194335804,2024-05-05,17,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 18:00:00,0.28618,1.9571470817827388,2024-05-05,18,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 19:00:00,0.28343,1.9597545869990427,2024-05-05,19,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 20:00:00,0.28298,1.9714833006244978,2024-05-05,20,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 21:00:00,0.30623,2.026089759541808,2024-05-05,21,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 22:00:00,0.26435000000000003,2.0213091493284994,2024-05-05,22,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-05 23:00:00,0.26844999999999997,2.1250708124266025,2024-05-05,23,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 00:00:00,0.28802999999999995,2.3472722064532494,2024-05-06,0,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 01:00:00,0.24718,2.393056843188192,2024-05-06,1,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 02:00:00,0.25273,2.449452040989867,2024-05-06,2,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 03:00:00,0.37289999999999995,2.6290671316922687,2024-05-06,3,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 04:00:00,0.40552999999999995,2.6834629664292287,2024-05-06,4,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 05:00:00,0.39213,2.672334270747863,2024-05-06,5,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 06:00:00,0.35602999999999996,2.6288497450156454,2024-05-06,6,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 07:00:00,0.30738,2.5676398189895075,2024-05-06,7,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 08:00:00,0.24988,2.494246505215275,2024-05-06,8,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 09:00:00,0.2534,2.4991743860428697,2024-05-06,9,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 10:00:00,0.25673,2.5036679531459107,2024-05-06,10,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 11:00:00,0.27878,2.5322167944831673,2024-05-06,11,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 12:00:00,0.2789,2.5324443062092334,2024-05-06,12,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 13:00:00,0.28113,2.5353939310346805,2024-05-06,13,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 14:00:00,0.28313,2.5380841816200115,2024-05-06,14,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 15:00:00,0.343,2.615508436760579,2024-05-06,15,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 16:00:00,0.3723,2.6536973527765677,2024-05-06,16,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 17:00:00,0.37853,2.662523233340699,2024-05-06,17,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 18:00:00,0.39265,2.682313828170807,2024-05-06,18,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 19:00:00,0.38398000000000004,2.6742869375332337,2024-05-06,19,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 20:00:00,0.3512,2.6383178986715494,2024-05-06,20,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 21:00:00,0.29883,2.5833921567913603,2024-05-06,21,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 22:00:00,0.26127999999999996,2.5602029866792835,2024-05-06,22,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-06 23:00:00,0.27113,2.62339408801887,2024-05-06,23,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 00:00:00,0.2667,2.7186530968643865,2024-05-07,0,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 01:00:00,0.25623,2.7556352053901616,2024-05-07,1,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 02:00:00,0.25905,2.784515694606778,2024-05-07,2,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 03:00:00,0.30478,2.8561203998635403,2024-05-07,3,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 04:00:00,0.33977999999999997,2.9075746224013845,2024-05-07,4,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 05:00:00,0.3997,2.9880155575710865,2024-05-07,5,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 06:00:00,0.357,2.9345183152224164,2024-05-07,6,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 07:00:00,0.28343,2.8404157523088847,2024-05-07,7,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 08:00:00,0.24968,2.797279110056759,2024-05-07,8,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 09:00:00,0.27144999999999997,2.8255556865667737,2024-05-07,9,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 10:00:00,0.2825,2.8399070353935025,2024-05-07,10,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 11:00:00,0.29028,2.849991718655962,2024-05-07,11,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 12:00:00,0.29778,2.8596912473697507,2024-05-07,12,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 13:00:00,0.31738,2.8849864616838525,2024-05-07,13,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 14:00:00,0.32438,2.894026461822873,2024-05-07,14,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 15:00:00,0.40238,2.994645172647303,2024-05-07,15,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 16:00:00,0.36663,2.9485565604060318,2024-05-07,16,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 17:00:00,0.3748,2.9591363305568636,2024-05-07,17,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 18:00:00,0.39393,2.9838932902241315,2024-05-07,18,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 19:00:00,0.37268,2.9566499318582613,2024-05-07,19,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 20:00:00,0.3378,2.9119912921197986,2024-05-07,20,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 21:00:00,0.29168,2.8531650190372098,2024-05-07,21,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 22:00:00,0.26785000000000003,2.823748425556359,2024-05-07,22,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-07 23:00:00,0.27168000000000003,2.831327611815881,2024-05-07,23,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 00:00:00,0.28148,2.84924616352117,2024-05-08,0,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 01:00:00,0.28643,2.858269922858655,2024-05-08,1,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 02:00:00,0.28414999999999996,2.8566487332316535,2024-05-08,2,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 03:00:00,0.33577999999999997,2.923901478428196,2024-05-08,3,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 04:00:00,0.38098000000000004,2.9825307958359764,2024-05-08,4,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 05:00:00,0.41187999999999997,3.022550778760866,2024-05-08,5,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 06:00:00,0.40495,3.013694554890624,2024-05-08,6,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 07:00:00,0.38603,2.9893319469468036,2024-05-08,7,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 08:00:00,0.27858,2.8507610757392783,2024-05-08,8,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 09:00:00,0.2815,2.8545352104123776,2024-05-08,9,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 10:00:00,0.2641,2.8320927895744554,2024-05-08,10,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 11:00:00,0.23048,2.788722193784385,2024-05-08,11,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 12:00:00,0.2195,2.774541947782765,2024-05-08,12,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 13:00:00,0.1775,2.720331694396726,2024-05-08,13,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 14:00:00,0.25165,2.815893956522512,2024-05-08,14,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 15:00:00,0.2894,2.864429303568952,2024-05-08,15,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 16:00:00,0.33294999999999997,2.9202902691809873,2024-05-08,16,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 17:00:00,0.32780000000000004,2.9130269414900747,2024-05-08,17,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 18:00:00,0.33882999999999996,2.926011911292153,2024-05-08,18,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 19:00:00,0.33463,2.918111362952593,2024-05-08,19,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 20:00:00,0.31883,2.892765643887787,2024-05-08,20,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 21:00:00,0.24545,2.788185861406272,2024-05-08,21,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 22:00:00,0.22953,2.7477852679443933,2024-05-08,22,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-08 23:00:00,0.22044999999999998,2.6963401955903947,2024-05-08,23,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 00:00:00,0.16575,2.5463203269440093,2024-05-09,0,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 01:00:00,0.1896,2.53734875239038,2024-05-09,1,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 02:00:00,0.18833000000000003,2.515843890193091,2024-05-09,2,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 03:00:00,0.2129,2.5376011488239256,2024-05-09,3,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 04:00:00,0.20533,2.5228705318125493,2024-05-09,4,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 05:00:00,0.20533,2.5203870946830356,2024-05-09,5,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 06:00:00,0.2079,2.522460059894912,2024-05-09,6,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 07:00:00,0.19775,2.5087472795496133,2024-05-09,7,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 08:00:00,0.19663,2.5069915648792094,2024-05-09,8,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 09:00:00,0.18383000000000002,2.490325350876363,2024-05-09,9,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 10:00:00,0.18872999999999998,2.496564996569879,2024-05-09,10,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 11:00:00,0.18028,2.485621629669213,2024-05-09,11,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 12:00:00,0.19318000000000002,2.502229490849988,2024-05-09,12,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 13:00:00,0.22283,2.540440090366256,2024-05-09,13,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 14:00:00,0.21338,2.528201279354395,2024-05-09,14,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 15:00:00,0.21978,2.5363631711836527,2024-05-09,15,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 16:00:00,0.22863,2.547595835969281,2024-05-09,16,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 17:00:00,0.27318000000000003,2.6046944310991,2024-05-09,17,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 18:00:00,0.30545,2.645592526470223,2024-05-09,18,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 19:00:00,0.31545,2.6570428366200898,2024-05-09,19,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 20:00:00,0.29402999999999996,2.6265196797223545,2024-05-09,20,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 21:00:00,0.17085,2.4618499999837535,2024-05-09,21,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 22:00:00,0.19788,2.4851323440201343,2024-05-09,22,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-09 23:00:00,0.20663,2.473255688074625,2024-05-09,23,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 00:00:00,0.20758000000000001,2.428156005183819,2024-05-10,0,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 01:00:00,0.20365,2.39992454497205,2024-05-10,1,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 02:00:00,0.2139,2.401563870326325,2024-05-10,2,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 03:00:00,0.26475,2.461360186101358,2024-05-10,3,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 04:00:00,0.3411,2.5569420271864787,2024-05-10,4,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 05:00:00,0.32639999999999997,2.53653418412069,2024-05-10,5,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 06:00:00,0.258,2.4475873226140066,2024-05-10,6,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 07:00:00,0.19733,2.3689727138826475,2024-05-10,7,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 08:00:00,0.18994999999999998,2.359273319753337,2024-05-10,8,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 09:00:00,0.19413,2.364575002474168,2024-05-10,9,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 10:00:00,0.20073,2.3730440169460945,2024-05-10,10,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 11:00:00,0.20128000000000001,2.373733785576244,2024-05-10,11,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 12:00:00,0.19390000000000002,2.3642096482611583,2024-05-10,12,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 13:00:00,0.21478,2.391147230733609,2024-05-10,13,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 14:00:00,0.24065,2.4245357686155407,2024-05-10,14,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 15:00:00,0.27638,2.470667198720087,2024-05-10,15,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 16:00:00,0.2965,2.496713241956984,2024-05-10,16,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 17:00:00,0.30873,2.5126787603440435,2024-05-10,17,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 18:00:00,0.32905,2.5392705064338883,2024-05-10,18,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 19:00:00,0.33315,2.545324540692844,2024-05-10,19,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 20:00:00,0.30013,2.5042666995518506,2024-05-10,20,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 21:00:00,0.2781,2.4789157006425753,2024-05-10,21,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 22:00:00,0.27658,2.4830823297236497,2024-05-10,22,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-10 23:00:00,0.29378,2.517521395186615,2024-05-10,23,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 00:00:00,0.23663,2.4683172645507256,2024-05-11,0,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 01:00:00,0.24334999999999998,2.4892391113705745,2024-05-11,1,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 02:00:00,0.23123,2.479733757848094,2024-05-11,2,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 03:00:00,0.23525,2.48798240329473,2024-05-11,3,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 04:00:00,0.22975,2.4824202780621816,2024-05-11,4,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 05:00:00,0.2231,2.474609026696169,2024-05-11,5,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 06:00:00,0.19698,2.441302295645513,2024-05-11,6,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 07:00:00,0.22995,2.4840192760559177,2024-05-11,7,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 08:00:00,0.2166,2.466896849363585,2024-05-11,8,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 09:00:00,0.22188,2.4737565720494965,2024-05-11,9,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 10:00:00,0.2097,2.458073894630701,2024-05-11,10,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 11:00:00,0.20385,2.4505470548366866,2024-05-11,11,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 12:00:00,0.20925,2.4575312063033463,2024-05-11,12,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 13:00:00,0.19745,2.4423407873452923,2024-05-11,13,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 14:00:00,0.2263,2.479606090423887,2024-05-11,14,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 15:00:00,0.25593,2.51792943566112,2024-05-11,15,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 16:00:00,0.2737,2.541060712839946,2024-05-11,16,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 17:00:00,0.30413,2.5807317679668453,2024-05-11,17,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 18:00:00,0.32068,2.6029220370990576,2024-05-11,18,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 19:00:00,0.31893,2.602352494063341,2024-05-11,19,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 20:00:00,0.29760000000000003,2.578215993564806,2024-05-11,20,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 21:00:00,0.28248,2.5654643743461345,2024-05-11,21,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 22:00:00,0.31955,2.6267783503099675,2024-05-11,22,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-11 23:00:00,0.3152,2.6481689656718697,2024-05-11,23,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-12 00:00:00,0.31060000000000004,2.696238420373283,2024-05-12,0,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-05-12 01:00:00,0.31745,2.732074943223491,2024-05-12,1,5,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
