DateTime,nuclear_high_frequency_original_gwh,nuclear_benchmarked_gwh,date,hour,month,source_profile,daily_target_source,variable,target_columns,indicator_columns,kind
2025-01-08 17:00:00,2.94375,2.9373854890131086,2025-01-08,17,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-08 18:00:00,2.94503,2.938664856894271,2025-01-08,18,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-08 19:00:00,2.9457,2.939335192581056,2025-01-08,19,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-08 20:00:00,2.94718,2.9408157558652563,2025-01-08,20,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-08 21:00:00,2.9485300000000003,2.942168234404354,2025-01-08,21,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-08 22:00:00,2.94748,2.9411263321793784,2025-01-08,22,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-08 23:00:00,2.9469499999999997,2.940611214909402,2025-01-08,23,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 00:00:00,2.9466799999999997,2.9403703197748667,2025-01-09,0,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 01:00:00,2.94893,2.9426328762079415,2025-01-09,1,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 02:00:00,2.9491799999999997,2.9428898868042226,2025-01-09,2,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 03:00:00,2.94958,2.94329316211117,2025-01-09,3,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 04:00:00,2.95125,2.944963569821453,2025-01-09,4,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 05:00:00,2.9493,2.9430161051223855,2025-01-09,5,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 06:00:00,2.94833,2.9420473698693494,2025-01-09,6,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 07:00:00,2.94258,2.9363024111567357,2025-01-09,7,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 08:00:00,2.94265,2.9363724722132143,2025-01-09,8,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 09:00:00,2.952,2.94571471713686,2025-01-09,9,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 10:00:00,2.95283,2.9465440780297674,2025-01-09,10,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 11:00:00,2.94285,2.936572499190534,2025-01-09,11,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 12:00:00,2.93458,2.928309536836868,2025-01-09,12,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 13:00:00,2.9386799999999997,2.9324063276505408,2025-01-09,13,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 14:00:00,2.94,2.9337256619577525,2025-01-09,14,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 15:00:00,2.94163,2.935355173211292,2025-01-09,15,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 16:00:00,2.9464,2.9401229306563867,2025-01-09,16,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 17:00:00,2.95465,2.9483695245045434,2025-01-09,17,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 18:00:00,2.9608499999999998,2.9545713320837037,2025-01-09,18,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 19:00:00,2.96333,2.9570632492628297,2025-01-09,19,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 20:00:00,2.9666,2.9603584979229773,2025-01-09,20,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 21:00:00,2.97623,2.9700364091379585,2025-01-09,21,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 22:00:00,2.9759,2.9698186266908886,2025-01-09,22,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-09 23:00:00,2.975,2.9691432626457606,2025-01-09,23,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 00:00:00,2.96665,2.9612480163364934,2025-01-10,0,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 01:00:00,2.9670799999999997,2.9619015391416257,2025-01-10,1,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 02:00:00,2.96715,2.962083421793414,2025-01-10,2,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 03:00:00,2.9652800000000004,2.960270957233727,2025-01-10,3,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 04:00:00,2.96498,2.9599991931003604,2025-01-10,4,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 05:00:00,2.9626300000000003,2.957665151417923,2025-01-10,5,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 06:00:00,2.9612800000000004,2.9563232753838986,2025-01-10,6,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 07:00:00,2.95958,2.954628191898167,2025-01-10,7,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 08:00:00,2.96243,2.9574775469628465,2025-01-10,8,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 09:00:00,2.9643800000000002,2.95942677189345,2025-01-10,9,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 10:00:00,2.9600500000000003,2.955100797743219,2025-01-10,10,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 11:00:00,2.96273,2.9577787029324583,2025-01-10,11,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 12:00:00,2.96673,2.9617753235606203,2025-01-10,12,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 13:00:00,2.96673,2.9617750961516554,2025-01-10,13,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 14:00:00,2.9659,2.960945253983965,2025-01-10,14,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 15:00:00,2.966,2.961044055685937,2025-01-10,15,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 16:00:00,2.96798,2.9630201488860313,2025-01-10,16,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 17:00:00,2.96965,2.9646842415705503,2025-01-10,17,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 18:00:00,2.9751,2.9701206559269546,2025-01-10,18,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 19:00:00,2.9755,2.970502269673752,2025-01-10,19,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 20:00:00,2.97715,2.97211478450945,2025-01-10,20,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 21:00:00,2.9790799999999997,2.9739709601123776,2025-01-10,21,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 22:00:00,2.97703,2.9717782571592126,2025-01-10,22,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-10 23:00:00,2.9699,2.9643653869419153,2025-01-10,23,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 00:00:00,2.97145,2.965336414818235,2025-01-11,0,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 01:00:00,2.97198,2.965577133932004,2025-01-11,1,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 02:00:00,2.9719,2.965352782487588,2025-01-11,2,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 03:00:00,2.97165,2.965030783044097,2025-01-11,3,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 04:00:00,2.9704800000000002,2.963825658950987,2025-01-11,4,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 05:00:00,2.96978,2.963108195256716,2025-01-11,5,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 06:00:00,2.97018,2.9634988399385107,2025-01-11,6,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 07:00:00,2.9695500000000004,2.962864865346694,2025-01-11,7,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 08:00:00,2.9701,2.9634121709777177,2025-01-11,8,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 09:00:00,2.9706,2.963910669202538,2025-01-11,9,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 10:00:00,2.9666799999999998,2.95999347567586,2025-01-11,10,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 11:00:00,2.96803,2.961342243587218,2025-01-11,11,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 12:00:00,2.9663000000000004,2.959613910040386,2025-01-11,12,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 13:00:00,2.9651,2.9584155630721725,2025-01-11,13,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 14:00:00,2.96595,2.9592662549409674,2025-01-11,14,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 15:00:00,2.96828,2.9615971643105166,2025-01-11,15,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 16:00:00,2.96963,2.96295177967854,2025-01-11,16,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 17:00:00,2.96715,2.960485358850606,2025-01-11,17,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 18:00:00,2.96623,2.95958914267348,2025-01-11,18,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 19:00:00,2.9677800000000003,2.961183876486535,2025-01-11,19,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 20:00:00,2.96763,2.961126065735615,2025-01-11,20,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 21:00:00,2.97013,2.9638081017011793,2025-01-11,21,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 22:00:00,2.96938,2.963426986300512,2025-01-11,22,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-11 23:00:00,2.9705,2.96528256299131,2025-01-11,23,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 00:00:00,2.97058,2.966835524210263,2025-01-12,0,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 01:00:00,2.97158,2.968571201338618,2025-01-12,1,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 02:00:00,2.9715,2.9688595252253447,2025-01-12,2,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 03:00:00,2.97203,2.969573209952731,2025-01-12,3,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 04:00:00,2.97045,2.96808659607251,2025-01-12,4,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 05:00:00,2.97043,2.9681126440085044,2025-01-12,5,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 06:00:00,2.97,2.967706018079988,2025-01-12,6,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 07:00:00,2.97145,2.9691663088533398,2025-01-12,7,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 08:00:00,2.97268,2.9704010259970524,2025-01-12,8,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 09:00:00,2.9709499999999998,2.96867533592917,2025-01-12,9,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 10:00:00,2.96978,2.9675077237482292,2025-01-12,10,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 11:00:00,2.96873,2.96645926201124,2025-01-12,11,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 12:00:00,2.9689,2.9666293598645956,2025-01-12,12,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 13:00:00,2.96793,2.9656601124894975,2025-01-12,13,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 14:00:00,2.96813,2.965859557024001,2025-01-12,14,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 15:00:00,2.96638,2.96411011059817,2025-01-12,15,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 16:00:00,2.9660300000000004,2.9637585140377904,2025-01-12,16,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 17:00:00,2.96585,2.9635748520068543,2025-01-12,17,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 18:00:00,2.96613,2.963846975462606,2025-01-12,18,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 19:00:00,2.9669,2.964601038193452,2025-01-12,19,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 20:00:00,2.9661999999999997,2.9638710341279495,2025-01-12,20,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 21:00:00,2.96785,2.9654584713023158,2025-01-12,21,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 22:00:00,2.96845,2.965935604265031,2025-01-12,22,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-12 23:00:00,2.9695,2.966739995200752,2025-01-12,23,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 00:00:00,2.96963,2.966380425529212,2025-01-13,0,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 01:00:00,2.9685300000000003,2.9650366156650545,2025-01-13,1,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 02:00:00,2.9691,2.9654837733231885,2025-01-13,2,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 03:00:00,2.9678,2.9641236785284115,2025-01-13,3,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 04:00:00,2.966,2.9622945933172242,2025-01-13,4,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 05:00:00,2.9666,2.96287879481115,2025-01-13,5,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 06:00:00,2.96508,2.961352417682229,2025-01-13,6,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 07:00:00,2.9653,2.961568406823708,2025-01-13,7,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 08:00:00,2.96515,2.961416614755219,2025-01-13,8,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 09:00:00,2.97035,2.966611295526373,2025-01-13,9,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 10:00:00,2.96488,2.961145372859872,2025-01-13,10,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 11:00:00,2.96473,2.960995214209378,2025-01-13,11,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 12:00:00,2.96398,2.9602456320114863,2025-01-13,12,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 13:00:00,2.9636799999999996,2.9599456425649198,2025-01-13,13,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 14:00:00,2.96285,2.9591159457849474,2025-01-13,14,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 15:00:00,2.96413,2.9603941365095667,2025-01-13,15,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 16:00:00,2.9657,2.9619613689093236,2025-01-13,16,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 17:00:00,2.96585,2.9621083472843157,2025-01-13,17,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 18:00:00,2.96358,2.9598344605045006,2025-01-13,18,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 19:00:00,2.96495,2.961191743584342,2025-01-13,19,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 20:00:00,2.96653,2.962747281964527,2025-01-13,20,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 21:00:00,2.9667800000000004,2.962950794844572,2025-01-13,21,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 22:00:00,2.9688499999999998,2.9649265069999027,2025-01-13,22,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-13 23:00:00,2.9694000000000003,2.96529093600657,2025-01-13,23,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 00:00:00,2.97058,2.9660997271543135,2025-01-14,0,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 01:00:00,2.96863,2.9639662485768947,2025-01-14,1,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 02:00:00,2.969,2.9642433838136903,2025-01-14,2,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 03:00:00,2.96998,2.9651762864349704,2025-01-14,3,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 04:00:00,2.96625,2.961426270221229,2025-01-14,4,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 05:00:00,2.9654499999999997,2.96061537219882,2025-01-14,5,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 06:00:00,2.96583,2.960989273190326,2025-01-14,6,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 07:00:00,2.96895,2.964103777119435,2025-01-14,7,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 08:00:00,2.96888,2.9640324044359354,2025-01-14,8,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 09:00:00,2.9718299999999997,2.9669792422706687,2025-01-14,9,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 10:00:00,2.9676,2.9627524805109764,2025-01-14,10,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 11:00:00,2.96563,2.9607840677367085,2025-01-14,11,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 12:00:00,2.96563,2.9607842159055577,2025-01-14,12,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 13:00:00,2.96473,2.9598854010448896,2025-01-14,13,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 14:00:00,2.9646,2.9597564414668676,2025-01-14,14,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 15:00:00,2.96468,2.9598382716548683,2025-01-14,15,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 16:00:00,2.96428,2.959442417650052,2025-01-14,16,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 17:00:00,2.9652800000000004,2.960449211669064,2025-01-14,17,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 18:00:00,2.96575,2.9609340844222274,2025-01-14,18,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 19:00:00,2.9667,2.961913823677838,2025-01-14,19,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 20:00:00,2.96808,2.9633537384435082,2025-01-14,20,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 21:00:00,2.9684299999999997,2.9638255854669926,2025-01-14,21,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 22:00:00,2.96888,2.964519489007244,2025-01-14,22,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-14 23:00:00,2.968,2.96412878592692,2025-01-14,23,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 00:00:00,2.9685300000000003,2.965635463299604,2025-01-15,0,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 01:00:00,2.96948,2.967073228543187,2025-01-15,1,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 02:00:00,2.9691799999999997,2.9670177594598135,2025-01-15,2,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 03:00:00,2.9686,2.9665603841642088,2025-01-15,3,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 04:00:00,2.9680500000000003,2.966071912860222,2025-01-15,4,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 05:00:00,2.9673000000000003,2.965353072234732,2025-01-15,5,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 06:00:00,2.9673499999999997,2.9654182912183584,2025-01-15,6,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 07:00:00,2.9661,2.964176957744989,2025-01-15,7,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 08:00:00,2.9665,2.9645804131106863,2025-01-15,8,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 09:00:00,2.9649,2.962983607116878,2025-01-15,9,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 10:00:00,2.96473,2.9628145966207917,2025-01-15,10,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 11:00:00,2.9646500000000002,2.962734926701352,2025-01-15,11,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 12:00:00,2.9645300000000003,2.9626148377210892,2025-01-15,12,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 13:00:00,2.9633000000000003,2.961385130472928,2025-01-15,13,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 14:00:00,2.96,2.9580862400680896,2025-01-15,14,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 15:00:00,2.95928,2.9573634487464817,2025-01-15,15,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 16:00:00,2.9611,2.9591750930348457,2025-01-15,16,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 17:00:00,2.96098,2.9590415060433743,2025-01-15,17,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 18:00:00,2.96208,2.9601131994135197,2025-01-15,18,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 19:00:00,2.96315,2.9611275262754053,2025-01-15,19,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 20:00:00,2.96313,2.9609979849376704,2025-01-15,20,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 21:00:00,2.96318,2.9608288255421655,2025-01-15,21,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 22:00:00,2.9628,2.9600109077709447,2025-01-15,22,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-15 23:00:00,2.9625,2.9588346868986544,2025-01-15,23,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-16 00:00:00,2.9630799999999997,2.9576612574209302,2025-01-16,0,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-16 01:00:00,2.96345,2.957154475779724,2025-01-16,1,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-16 02:00:00,2.9621999999999997,2.9554672860321305,2025-01-16,2,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-16 03:00:00,2.96095,2.9539992144326095,2025-01-16,3,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-16 04:00:00,2.9609,2.953839697813503,2025-01-16,4,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-16 05:00:00,2.9597800000000003,2.952665856737,2025-01-16,5,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-16 06:00:00,2.95858,2.951439473448279,2025-01-16,6,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-16 07:00:00,2.9578800000000003,2.950726368744557,2025-01-16,7,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-16 08:00:00,2.96035,2.953187462793947,2025-01-16,8,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-16 09:00:00,2.9602,2.953034181941405,2025-01-16,9,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-16 10:00:00,2.96045,2.95328229551209,2025-01-16,10,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
2025-01-16 11:00:00,2.96223,2.9550600191928593,2025-01-16,11,1,ENTSO-E,SFOE,Nuclear,Kernkraft,Nuclear,atomic
