DateTime,river_high_frequency_original_gwh,river_benchmarked_gwh,date,hour,month,source_profile,daily_target_source,variable,target_columns,indicator_columns,kind
2023-09-23 06:00:00,0.22088,2.6854501306213994,2023-09-23,6,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-23 07:00:00,0.22005000000000002,2.683657374941342,2023-09-23,7,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-23 08:00:00,0.22385,2.6887787351323773,2023-09-23,8,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-23 09:00:00,0.21343,2.6737377191008216,2023-09-23,9,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-23 10:00:00,0.20933000000000002,2.6677924782946048,2023-09-23,10,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-23 11:00:00,0.21075,2.669755764129247,2023-09-23,11,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-23 12:00:00,0.21003,2.6686543698245444,2023-09-23,12,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-23 13:00:00,0.21158000000000002,2.6707505770880235,2023-09-23,13,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-23 14:00:00,0.21518,2.6756713335837987,2023-09-23,14,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-23 15:00:00,0.22163,2.684448720104856,2023-09-23,15,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-23 16:00:00,0.30588,2.803916064864524,2023-09-23,16,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-23 17:00:00,0.31103,2.8095401392808936,2023-09-23,17,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-23 18:00:00,0.31157999999999997,2.8068632750059317,2023-09-23,18,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-23 19:00:00,0.25445,2.7183402291958925,2023-09-23,19,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-23 20:00:00,0.20268,2.6305486673019978,2023-09-23,20,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-23 21:00:00,0.20375,2.6043798511561356,2023-09-23,21,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-23 22:00:00,0.17303,2.5051084199387015,2023-09-23,22,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-23 23:00:00,0.1819,2.4069891792791167,2023-09-23,23,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 00:00:00,0.178,2.179842354896474,2023-09-24,0,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 01:00:00,0.1789,2.070339585150619,2023-09-24,1,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 02:00:00,0.17695,2.0121602757839265,2023-09-24,2,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 03:00:00,0.17868,1.986934144512084,2023-09-24,3,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 04:00:00,0.18343,1.9798699720804451,2023-09-24,4,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 05:00:00,0.18375,1.973402649778786,2023-09-24,5,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 06:00:00,0.16823,1.9477731149030668,2023-09-24,6,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 07:00:00,0.17645,1.9577822015304585,2023-09-24,7,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 08:00:00,0.17103,1.949174391570798,2023-09-24,8,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 09:00:00,0.17795,1.9586236340253778,2023-09-24,9,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 10:00:00,0.17178,1.9495910366493856,2023-09-24,10,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 11:00:00,0.1765,1.9562171713717327,2023-09-24,11,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 12:00:00,0.16715,1.9427940190856854,2023-09-24,12,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 13:00:00,0.17853,1.9589920456804522,2023-09-24,13,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 14:00:00,0.1795,1.9603060691893985,2023-09-24,14,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 15:00:00,0.17625,1.955541538347211,2023-09-24,15,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 16:00:00,0.2174,2.0140809933543142,2023-09-24,16,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 17:00:00,0.26803,2.0859307944545082,2023-09-24,17,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 18:00:00,0.26488,2.080504395130004,2023-09-24,18,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 19:00:00,0.2491,2.0561126044792086,2023-09-24,19,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 20:00:00,0.16163,1.927473546409424,2023-09-24,20,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 21:00:00,0.1618,1.9203049145652982,2023-09-24,21,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 22:00:00,0.16105,1.904410965135039,2023-09-24,22,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-24 23:00:00,0.159,1.8718375819162443,2023-09-24,23,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 00:00:00,0.17758000000000002,1.8390846413767714,2023-09-25,0,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 01:00:00,0.16563,1.7923711349562232,2023-09-25,1,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 02:00:00,0.1711,1.7853612496998776,2023-09-25,2,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 03:00:00,0.19093000000000002,1.8062730592284095,2023-09-25,3,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 04:00:00,0.28783,1.940969432437601,2023-09-25,4,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 05:00:00,0.28614999999999996,1.9367170962886544,2023-09-25,5,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 06:00:00,0.30138,1.9575437256357726,2023-09-25,6,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 07:00:00,0.23573,1.8633129419186356,2023-09-25,7,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 08:00:00,0.18785,1.7946947611618307,2023-09-25,8,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 09:00:00,0.15175,1.7430180323024356,2023-09-25,9,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 10:00:00,0.14315,1.7306779959627712,2023-09-25,10,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 11:00:00,0.16825,1.7665017572494683,2023-09-25,11,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 12:00:00,0.16763,1.7656066289766268,2023-09-25,12,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 13:00:00,0.16958,1.7683943542180038,2023-09-25,13,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 14:00:00,0.16843,1.7667677590064683,2023-09-25,14,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 15:00:00,0.17638,1.7781600457226165,2023-09-25,15,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 16:00:00,0.2777,1.9229525018658282,2023-09-25,16,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 17:00:00,0.32527999999999996,1.9910669678518678,2023-09-25,17,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 18:00:00,0.28813,1.9383185420942595,2023-09-25,18,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 19:00:00,0.23903,1.8688151257067116,2023-09-25,19,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 20:00:00,0.15259999999999999,1.7466195236078825,2023-09-25,20,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 21:00:00,0.15988,1.7595219077521917,2023-09-25,21,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 22:00:00,0.15828,1.762245431577625,2023-09-25,22,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-25 23:00:00,0.16019999999999998,1.7750053834015966,2023-09-25,23,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 00:00:00,0.14987999999999999,1.7803006056901374,2023-09-26,0,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 01:00:00,0.15430000000000002,1.7966313059268821,2023-09-26,1,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 02:00:00,0.15283000000000002,1.799540520360256,2023-09-26,2,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 03:00:00,0.14880000000000002,1.7962888853611176,2023-09-26,3,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 04:00:00,0.24969999999999998,1.941656296228871,2023-09-26,4,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 05:00:00,0.31468,2.0350931552747635,2023-09-26,5,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 06:00:00,0.30933,2.027764792288842,2023-09-26,6,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 07:00:00,0.2798,1.985743649013703,2023-09-26,7,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 08:00:00,0.26273,1.9614407844809816,2023-09-26,8,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 09:00:00,0.19565000000000002,1.8656695431942132,2023-09-26,9,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 10:00:00,0.15605000000000002,1.80912817092771,2023-09-26,10,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 11:00:00,0.14709999999999998,1.796353974087305,2023-09-26,11,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 12:00:00,0.15023,1.8008280016259615,2023-09-26,12,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 13:00:00,0.15903,1.8133965951101676,2023-09-26,13,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 14:00:00,0.1687,1.8272037146969367,2023-09-26,14,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 15:00:00,0.27745,1.9825201950310651,2023-09-26,15,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 16:00:00,0.30543,2.022461304905348,2023-09-26,16,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 17:00:00,0.33053,2.0582658066251236,2023-09-26,17,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 18:00:00,0.32177999999999995,2.0456764458129735,2023-09-26,18,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 19:00:00,0.26494999999999996,1.9643226706447687,2023-09-26,19,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 20:00:00,0.25058,1.9434307172841971,2023-09-26,20,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 21:00:00,0.20733000000000001,1.8809221858317766,2023-09-26,21,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 22:00:00,0.14358,1.7883988756956135,2023-09-26,22,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-26 23:00:00,0.13763,1.7769618039013824,2023-09-26,23,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 00:00:00,0.14648,1.7837248289195404,2023-09-27,0,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 01:00:00,0.14773,1.7825714933608918,2023-09-27,1,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 02:00:00,0.14505,1.7772742951962885,2023-09-27,2,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 03:00:00,0.18363,1.8316433159199885,2023-09-27,3,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 04:00:00,0.28325,1.9735629316467407,2023-09-27,4,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 05:00:00,0.29498,1.9901331140528273,2023-09-27,5,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 06:00:00,0.28763,1.9795431376400594,2023-09-27,6,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 07:00:00,0.26718000000000003,1.9502882261291237,2023-09-27,7,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 08:00:00,0.24797999999999998,1.9228413337187524,2023-09-27,8,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 09:00:00,0.15353,1.7879259144708621,2023-09-27,9,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 10:00:00,0.15153,1.7850610892561787,2023-09-27,10,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 11:00:00,0.14455,1.775083721891224,2023-09-27,11,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 12:00:00,0.13758,1.7651170911110845,2023-09-27,12,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 13:00:00,0.14684999999999998,1.778336765849069,2023-09-27,13,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 14:00:00,0.21493,1.875535047425854,2023-09-27,14,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 15:00:00,0.27618,1.9629383863252654,2023-09-27,15,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 16:00:00,0.27705,1.9640215137306865,2023-09-27,16,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 17:00:00,0.32045,2.025690775035844,2023-09-27,17,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 18:00:00,0.27358,1.9581088441110575,2023-09-27,18,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 19:00:00,0.26353,1.9424792298929596,2023-09-27,19,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 20:00:00,0.24933000000000002,1.9196469732560726,2023-09-27,20,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 21:00:00,0.17048,1.8019248617902206,2023-09-27,21,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 22:00:00,0.13595,1.7424040405825656,2023-09-27,22,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-27 23:00:00,0.13745,1.7241430686870174,2023-09-27,23,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 00:00:00,0.14637999999999998,1.6960909298544482,2023-09-28,0,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 01:00:00,0.15015,1.6810721941966396,2023-09-28,1,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 02:00:00,0.15435,1.6768693359550984,2023-09-28,2,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 03:00:00,0.18363,1.7135890336170774,2023-09-28,3,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 04:00:00,0.2753,1.8419706393161799,2023-09-28,4,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 05:00:00,0.28652999999999995,1.856735216572993,2023-09-28,5,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 06:00:00,0.29243,1.8645245856442938,2023-09-28,6,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 07:00:00,0.24935,1.8026747696673295,2023-09-28,7,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 08:00:00,0.22035,1.7610948253382712,2023-09-28,8,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 09:00:00,0.19405,1.7234510685518845,2023-09-28,9,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 10:00:00,0.17155,1.691274859647318,2023-09-28,10,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 11:00:00,0.15780000000000002,1.6716165129416911,2023-09-28,11,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 12:00:00,0.16343000000000002,1.679649202030239,2023-09-28,12,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 13:00:00,0.17603,1.6976434427063614,2023-09-28,13,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 14:00:00,0.26248,1.8211226151260447,2023-09-28,14,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 15:00:00,0.2346,1.7813111329476825,2023-09-28,15,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 16:00:00,0.28975,1.8601025073027488,2023-09-28,16,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 17:00:00,0.29688,1.8703287415850502,2023-09-28,17,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 18:00:00,0.26003,1.817781394226817,2023-09-28,18,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 19:00:00,0.18994999999999998,1.717857369795677,2023-09-28,19,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 20:00:00,0.20205,1.7354820081659694,2023-09-28,20,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 21:00:00,0.14215,1.6506115273239965,2023-09-28,21,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 22:00:00,0.13673,1.644239257718991,2023-09-28,22,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-28 23:00:00,0.13388,1.6429068297673066,2023-09-28,23,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 00:00:00,0.13785,1.6540536175496625,2023-09-29,0,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 01:00:00,0.13043000000000002,1.646193871288,2023-09-29,1,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 02:00:00,0.12818000000000002,1.644349307262336,2023-09-29,2,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 03:00:00,0.13115000000000002,1.64927589296935,2023-09-29,3,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 04:00:00,0.22575,1.7847350826200463,2023-09-29,4,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 05:00:00,0.2794,1.8615343248521163,2023-09-29,5,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 06:00:00,0.269,1.8467654903456459,2023-09-29,6,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 07:00:00,0.2517,1.8220985081604986,2023-09-29,7,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 08:00:00,0.15243,1.6803323702495525,2023-09-29,8,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 09:00:00,0.13498,1.6554183919696572,2023-09-29,9,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 10:00:00,0.1435,1.6675910666186382,2023-09-29,10,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 11:00:00,0.1442,1.66859001336199,2023-09-29,11,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 12:00:00,0.12983,1.6480596449141376,2023-09-29,12,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 13:00:00,0.1401,1.6627147861987543,2023-09-29,13,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 14:00:00,0.14063,1.663443833927721,2023-09-29,14,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 15:00:00,0.18822999999999998,1.7313743915529192,2023-09-29,15,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 16:00:00,0.27377999999999997,1.853452185671594,2023-09-29,16,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 17:00:00,0.2694,1.846970011176892,2023-09-29,17,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 18:00:00,0.23765,1.8011690410263275,2023-09-29,18,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 19:00:00,0.17348,1.708610110093922,2023-09-29,19,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 20:00:00,0.16708,1.6976588242115374,2023-09-29,20,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 21:00:00,0.13903000000000001,1.653974708425399,2023-09-29,21,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 22:00:00,0.13398,1.6395210580087758,2023-09-29,22,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-29 23:00:00,0.12493000000000001,1.6121134675446447,2023-09-29,23,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-30 00:00:00,0.13053,1.5911489353182795,2023-09-30,0,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-30 01:00:00,0.1274,1.5721968661515429,2023-09-30,1,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-30 02:00:00,0.12304999999999999,1.5587430248643006,2023-09-30,2,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-30 03:00:00,0.11873,1.5489524095959628,2023-09-30,3,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-30 04:00:00,0.12940000000000002,1.5623821651402738,2023-09-30,4,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-30 05:00:00,0.1437,1.5819017432598106,2023-09-30,5,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-30 06:00:00,0.1399,1.5760217025167922,2023-09-30,6,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-30 07:00:00,0.13169999999999998,1.564083462836168,2023-09-30,7,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-30 08:00:00,0.12733,1.5577288119965607,2023-09-30,8,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-30 09:00:00,0.14425,1.581839328079705,2023-09-30,9,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-30 10:00:00,0.1376,1.5723134488318309,2023-09-30,10,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
2023-09-30 11:00:00,0.13483,1.5683440888035924,2023-09-30,11,9,ENTSO-E,SFOE,River,Flusskraft,Hydro Run-of-river and poundage,atomic
